symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
ATGL,EQ,-,1,Dividend - Re 0.25 Per Share,13-Jun-2025,13-Jun-2025,-,-,-,Adani Total Gas Limited,INE399L01023,-,
ATGL,EQ,-,1,Dividend - Re 0.25 Per Share,14-Jun-2024,14-Jun-2024,-,-,-,Adani Total Gas Limited,INE399L01023,-,
ATGL,EQ,-,1,Dividend - Re 0.25 Per Share,07-Jul-2023,07-Jul-2023,-,-,-,Adani Total Gas Limited,INE399L01023,-,
ATGL,EQ,-,1,Dividend - Rs 0.25 Per Share,14-Jul-2022,15-Jul-2022,-,-,-,Adani Total Gas Limited,INE399L01023,-,
ATGL,EQ,-,1, Dividend - Rs 0.25 Per Share,24-Jun-2021,25-Jun-2021,-,-,-,Adani Total Gas Limited,INE399L01023,-,
ATGL,EQ,-,1, Annual General Meeting,17-Jun-2020,-,19-Jun-2020,26-Jun-2020,-,Adani Total Gas Limited,INE399L01023,-,
ATGL,EQ,-,1, Interim Dividend - Rs 0.25 Per Share,26-Mar-2020,27-Mar-2020,-,-,-,Adani Total Gas Limited,INE399L01023,-,
ATGL,EQ,-,1, Annual General Meeting/Dividend - Rs 0.25 Per Share,26-Jul-2019,-,30-Jul-2019,06-Aug-2019,-,Adani Total Gas Limited,INE399L01023,-,
