date,open_price,high_price,low_price,close_price,last_price,prev_close,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
2020-01-01,21350.7,21820.9,21348.85,21721.95,21750.0,21304.7,21641.04,773,167.29,445,461,59.64
2020-01-02,21621.35,21643.65,21311.0,21381.15,21375.0,21721.95,21487.04,868,186.51,540,537,61.87
2020-01-03,21521.55,21521.55,21251.0,21335.85,21276.1,21381.15,21396.74,963,206.05,610,492,51.09
2020-01-06,21550.0,21550.0,20855.0,21089.7,21151.0,21335.85,21005.6,1829,384.19,1050,1087,59.43
2020-01-07,21300.0,21876.0,21025.0,21660.4,21850.0,21089.7,21387.66,6441,1377.58,1302,5158,80.08
2020-01-08,21499.95,21575.75,21161.0,21238.05,21259.0,21660.4,21300.25,1952,415.78,523,1492,76.43
2020-01-09,21400.0,21550.0,21240.0,21272.2,21242.0,21238.05,21294.19,2331,496.37,888,1679,72.03
2020-01-10,21377.3,21525.0,21242.0,21432.5,21473.9,21272.2,21411.01,671,143.67,376,415,61.85
2020-01-13,21435.0,21649.95,21300.1,21521.85,21570.0,21432.5,21480.17,1391,298.79,546,959,68.94
2020-01-14,21535.0,22000.0,21500.0,21931.5,22000.0,21521.85,21823.94,1311,286.11,763,750,57.21
2020-01-15,22000.0,22600.0,21857.0,22067.95,22112.0,21931.5,22120.55,1350,298.63,717,565,41.85
2020-01-16,22235.0,22400.0,22160.0,22320.45,22300.0,22067.95,22302.97,941,209.87,436,597,63.44
2020-01-17,22304.95,22510.0,22301.05,22346.9,22330.0,22320.45,22424.93,1614,361.94,458,1196,74.1
2020-01-20,22500.0,22600.0,22026.0,22273.9,22202.0,22346.9,22334.87,2271,507.22,703,1394,61.38
2020-01-21,22004.6,22302.3,21999.95,22119.65,22051.05,22273.9,22025.34,4571,1006.78,520,4123,90.2
2020-01-22,22115.0,22310.0,22065.15,22258.95,22310.0,22119.65,22209.81,966,214.55,418,809,83.75
2020-01-23,22399.85,22458.75,22250.0,22409.7,22427.0,22258.95,22386.21,671,150.21,385,480,71.54
2020-01-24,22495.0,22600.0,22078.0,22338.45,22101.0,22409.7,22382.75,2026,453.47,604,1333,65.79
2020-01-27,22201.0,23500.0,22200.0,22306.45,22344.0,22338.45,22363.76,2517,562.9,444,2013,79.98
2020-01-28,22480.0,22484.95,22215.0,22264.65,22405.0,22306.45,22307.43,1484,331.04,364,1307,88.07
