date,open_price,high_price,low_price,close_price,last_price,prev_close,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
2020-01-01,367.5,367.58,365.0,365.1,730.8,730.4,731.03,6386.0,23.34,603,1971,61.73
2020-01-02,367.48,374.62,364.68,367.62,733.5,730.2,737.13,26118.0,96.26,1429,5687,43.55
2020-01-03,368.9,378.45,361.75,368.45,735.4,735.25,732.55,277418.0,1016.12,5367,109769,79.14
2020-01-06,365.55,369.72,360.85,364.75,732.5,736.9,730.75,23622.0,86.31,1419,8600,72.81
2020-01-07,362.6,369.72,362.5,367.45,735.0,729.5,731.8,15998.0,58.54,1116,4665,58.32
2020-01-08,361.9,373.5,361.0,367.78,735.0,734.9,736.12,15860.0,58.37,738,5167,65.16
2020-01-09,368.0,371.5,365.95,367.62,735.0,735.55,736.51,17620.0,64.89,1040,5198,59.0
2020-01-10,365.9,374.55,365.9,368.22,736.0,735.25,742.85,20532.0,76.26,1308,4573,44.55
2020-01-13,379.75,404.02,375.62,401.72,804.0,736.45,791.83,409102.0,1619.69,17391,47324,23.14
2020-01-14,402.5,433.5,402.0,429.4,856.3,803.45,852.2,577164.0,2459.3,17096,68165,23.62
2020-01-15,427.5,432.45,416.25,426.2,858.0,858.8,849.52,190884.0,810.8,6116,28073,29.41
2020-01-16,428.3,433.62,420.55,422.22,841.7,852.4,853.44,58406.0,249.23,2166,10271,35.17
2020-01-17,421.0,422.0,410.5,412.0,824.9,844.45,831.23,33206.0,138.01,1971,10020,60.35
2020-01-20,405.08,412.5,400.48,402.85,805.8,824.0,807.29,39608.0,159.88,1884,12200,61.6
2020-01-21,403.0,443.5,400.52,437.42,868.3,805.7,859.88,362190.0,1557.2,11524,34387,18.99
2020-01-22,434.55,447.95,425.7,428.68,853.5,874.85,876.15,163582.0,716.61,6101,20499,25.06
2020-01-23,430.5,438.65,423.8,426.92,850.0,857.35,860.94,61268.0,263.74,2862,11943,38.99
2020-01-24,427.5,434.5,425.0,426.42,851.0,853.85,857.52,36982.0,158.56,1751,7384,39.93
2020-01-27,427.35,429.5,413.2,417.72,834.1,852.85,846.35,34524.0,146.1,1752,8264,47.87
2020-01-28,418.62,436.35,415.0,416.08,830.2,835.45,839.18,23074.0,96.82,1352,5989,51.91
2020-01-29,419.5,422.75,405.65,413.32,820.6,832.15,834.82,27586.0,115.15,1660,5534,40.12
2020-01-30,416.0,419.95,393.12,407.45,815.0,826.65,810.27,77826.0,315.3,3439,8837,22.71
2020-01-31,408.98,413.98,400.5,402.05,803.0,814.9,812.5,25442.0,103.36,1548,5786,45.48
2020-02-03,380.0,396.28,377.65,390.02,780.0,769.15,776.62,36632.0,142.25,3385,7800,42.59
2020-02-04,392.5,396.1,389.45,391.52,781.55,780.05,785.82,23438.0,92.09,1381,5125,43.73
2020-02-05,400.0,409.52,394.05,406.08,810.05,783.05,806.26,82786.0,333.73,3539,11046,26.69
2020-02-06,409.4,412.5,400.0,400.65,801.1,812.15,812.46,59052.0,239.89,2215,14119,47.82
2020-02-07,403.88,404.92,386.42,388.52,774.0,801.3,791.68,70668.0,279.73,4075,17631,49.9
2020-02-10,388.52,394.0,386.52,387.82,773.05,777.05,780.83,32710.0,127.7,2533,7484,45.76
2020-02-11,389.0,397.5,382.5,384.78,769.0,775.65,775.99,21346.0,82.82,1644,5605,52.52
2020-02-12,384.82,390.5,382.52,387.98,774.3,769.55,772.56,21332.0,82.4,1543,5421,50.83
2020-02-13,388.5,397.0,378.85,380.9,762.2,775.95,773.13,250572.0,968.62,6548,20237,16.15
2020-02-14,382.5,382.5,372.55,374.38,750.0,761.8,754.76,30336.0,114.48,1431,8348,55.04
2020-02-17,391.5,392.48,353.5,362.15,707.0,748.75,740.58,318658.0,1179.96,15161,46710,29.32
2020-02-18,354.5,361.85,349.38,352.42,704.55,724.3,710.82,61688.0,219.25,3187,16754,54.32
2020-02-19,359.92,392.42,358.85,372.18,744.95,704.85,761.61,510192.0,1942.85,17520,51136,20.05
2020-02-20,373.85,377.5,365.62,368.15,738.0,744.35,745.05,94914.0,353.58,4182,17734,37.37
2020-02-24,368.95,372.35,352.5,356.48,712.0,736.3,732.56,169874.0,622.21,5017,24647,29.02
2020-02-25,362.05,370.72,354.52,357.1,714.0,712.95,731.0,427086.0,1561.01,11238,33343,15.61
2020-02-26,353.5,360.0,350.2,352.68,701.2,714.2,709.78,98124.0,348.23,2969,17428,35.52
2020-02-27,352.0,370.0,351.5,363.42,712.35,705.35,720.13,154960.0,557.95,5060,19550,25.23
2020-02-28,352.5,352.5,341.52,343.02,690.0,726.85,695.57,70284.0,244.44,2924,17536,49.9
2020-03-02,348.0,354.0,326.5,332.02,658.0,686.05,687.11,70026.0,240.58,2830,18620,53.18
2020-03-03,342.48,342.48,332.5,335.95,675.0,664.05,675.6,45818.0,154.77,1858,9662,42.18
2020-03-04,336.0,336.0,319.0,323.62,648.0,671.9,648.46,88612.0,287.3,3123,16530,37.31
2020-03-05,324.0,332.0,320.27,322.32,643.25,647.25,652.06,57988.0,189.06,1593,17069,58.87
2020-03-06,318.5,318.5,310.0,310.8,620.0,644.65,626.82,46822.0,146.75,2203,13775,58.84
2020-03-09,311.88,311.88,292.5,296.08,590.0,621.6,598.85,75578.0,226.3,3381,23184,61.35
2020-03-11,296.0,302.5,293.02,294.48,588.0,592.15,595.87,34350.0,102.34,2142,10587,61.64
2020-03-12,287.5,287.5,268.0,269.45,539.0,588.95,547.87,66172.0,181.27,3192,18114,54.75
2020-03-13,256.75,271.5,236.0,267.1,539.0,538.9,518.84,82154.0,213.12,3189,18065,43.98
2020-03-16,265.0,310.0,257.12,279.92,572.0,534.2,550.8,123136.0,339.12,3995,19234,31.24
2020-03-17,286.0,290.0,272.5,276.65,552.0,559.85,561.92,170952.0,480.31,8285,45595,53.34
2020-03-18,287.0,287.8,270.0,274.88,550.0,553.3,555.9,93910.0,261.02,4671,25445,54.19
2020-03-19,270.0,290.5,261.0,278.2,556.8,549.75,559.2,126510.0,353.72,4635,32108,50.76
2020-03-20,282.0,287.3,276.55,282.58,570.0,556.4,564.67,100220.0,282.96,4182,31458,62.78
2020-03-23,235.0,269.5,235.0,250.38,503.95,565.15,505.08,59318.0,149.8,3191,17560,59.21
2020-03-24,257.5,258.58,236.5,239.62,480.0,500.75,485.51,51722.0,125.56,2312,14035,54.27
2020-03-25,235.0,246.28,235.0,239.75,478.95,479.25,481.49,35086.0,84.47,1611,9465,53.95
2020-03-26,242.5,251.2,239.25,248.62,499.0,479.5,495.5,31240.0,77.4,1681,8185,52.4
2020-03-27,252.5,297.5,250.05,262.58,522.2,497.25,561.73,261116.0,733.38,8302,27953,21.41
2020-03-30,262.5,262.5,251.68,256.27,515.0,525.15,512.93,25010.0,64.14,1460,6207,49.64
2020-03-31,257.0,263.88,257.0,260.15,520.45,512.55,519.58,23822.0,61.89,1404,5887,49.42
2020-04-01,275.0,280.5,265.0,266.65,534.9,520.3,544.31,102684.0,279.46,4930,17602,34.28
2020-04-03,271.92,271.92,261.48,264.77,531.0,533.3,530.37,23000.0,60.99,1137,4947,43.02
2020-04-07,274.77,274.77,262.5,267.35,534.25,529.55,533.56,50988.0,136.03,2185,14537,57.02
2020-04-08,268.0,311.0,265.0,273.0,547.0,534.7,570.88,372842.0,1064.24,9595,42127,22.6
2020-04-09,275.75,283.5,273.25,274.12,547.5,546.0,550.76,102576.0,282.47,2673,30712,59.88
2020-04-13,292.62,297.5,280.0,281.65,563.0,548.25,571.33,330606.0,944.43,12036,50968,33.92
2020-04-15,287.8,287.8,275.82,277.77,556.0,563.3,561.2,79272.0,222.44,3352,18343,46.28
2020-04-16,275.0,287.0,273.5,281.23,564.0,555.55,563.74,100754.0,284.0,3646,18081,35.89
2020-04-17,286.45,291.0,278.35,279.9,560.0,562.45,566.18,96236.0,272.43,3260,23224,48.26
2020-04-20,281.5,285.85,281.0,282.5,564.7,559.8,566.73,49862.0,141.29,2046,12338,49.49
2020-04-21,280.95,280.95,268.02,273.27,546.5,565.0,548.0,50602.0,138.65,2413,14466,57.18
2020-04-22,270.55,273.4,267.55,270.38,543.0,546.55,540.52,32644.0,88.22,1588,8243,50.5
2020-04-23,273.7,276.82,270.55,271.82,546.95,540.75,548.12,29448.0,80.7,1464,5911,40.15
2020-04-24,270.0,276.0,265.0,266.5,539.9,543.65,536.67,43908.0,117.82,2073,10970,49.97
2020-04-27,269.85,269.85,262.62,264.08,529.9,533.0,531.56,39748.0,105.64,2144,9984,50.24
2020-04-28,266.45,266.48,259.27,259.85,520.0,528.15,523.41,59368.0,155.37,2687,19248,64.84
2020-04-29,262.05,265.0,256.77,263.02,526.8,519.7,524.38,55336.0,145.09,2191,14638,52.91
2020-04-30,266.05,266.5,263.0,263.58,527.35,526.05,529.12,66642.0,176.31,2317,20313,60.96
2020-05-04,260.0,260.0,252.0,254.9,510.0,527.15,511.42,74384.0,190.21,3274,22511,60.53
2020-05-05,256.18,259.5,250.75,251.9,505.65,509.8,509.06,92382.0,235.14,3392,18689,40.46
2020-05-06,253.18,255.48,250.0,252.5,506.05,503.8,506.2,47104.0,119.22,1861,8280,35.16
2020-05-07,250.0,265.4,250.0,255.78,509.0,505.0,517.44,603622.0,1561.7,12048,72048,23.87
