close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
18802.0,2023-06-14 09:15:00,NFO,29-JUN-2023,18810.0,18750.05,18750.05,9037850,Futures,NIFTY,69900
18800.0,2023-06-14 09:16:00,NFO,29-JUN-2023,18804.9,18798.25,18803.0,9037850,Futures,NIFTY,48100
18799.7,2023-06-14 09:17:00,NFO,29-JUN-2023,18800.95,18798.35,18800.0,9073050,Futures,NIFTY,32250
18796.0,2023-06-14 09:18:00,NFO,29-JUN-2023,18801.15,18793.9,18798.35,9073050,Futures,NIFTY,24650
18791.2,2023-06-14 09:19:00,NFO,29-JUN-2023,18796.9,18791.1,18796.9,9073050,Futures,NIFTY,23450
18784.9,2023-06-14 09:20:00,NFO,29-JUN-2023,18793.6,18783.4,18790.0,9108700,Futures,NIFTY,55250
18790.1,2023-06-14 09:21:00,NFO,29-JUN-2023,18791.1,18782.0,18784.95,9108700,Futures,NIFTY,23800
18790.0,2023-06-14 09:22:00,NFO,29-JUN-2023,18793.0,18786.05,18788.0,9108700,Futures,NIFTY,11050
18786.6,2023-06-14 09:23:00,NFO,29-JUN-2023,18793.0,18785.35,18790.0,9128750,Futures,NIFTY,9300
18780.35,2023-06-14 09:24:00,NFO,29-JUN-2023,18788.0,18777.3,18788.0,9128750,Futures,NIFTY,24050
18781.0,2023-06-14 09:25:00,NFO,29-JUN-2023,18782.45,18776.2,18779.9,9128750,Futures,NIFTY,16200
18783.05,2023-06-14 09:26:00,NFO,29-JUN-2023,18783.45,18778.7,18781.0,9152550,Futures,NIFTY,26700
18785.1,2023-06-14 09:27:00,NFO,29-JUN-2023,18787.8,18782.0,18782.35,9152550,Futures,NIFTY,12150
18786.05,2023-06-14 09:28:00,NFO,29-JUN-2023,18788.0,18785.15,18785.45,9152550,Futures,NIFTY,8050
18786.05,2023-06-14 09:29:00,NFO,29-JUN-2023,18787.75,18783.05,18787.75,9167150,Futures,NIFTY,10900
18786.05,2023-06-14 09:30:00,NFO,29-JUN-2023,18789.2,18783.0,18784.6,9167150,Futures,NIFTY,10700
18784.05,2023-06-14 09:31:00,NFO,29-JUN-2023,18786.0,18782.7,18786.0,9167150,Futures,NIFTY,6700
18784.55,2023-06-14 09:32:00,NFO,29-JUN-2023,18785.0,18781.1,18784.25,9169550,Futures,NIFTY,4200
18774.7,2023-06-14 09:33:00,NFO,29-JUN-2023,18784.55,18772.0,18784.55,9169550,Futures,NIFTY,34950
18774.9,2023-06-14 09:34:00,NFO,29-JUN-2023,18776.75,18771.2,18774.1,9169550,Futures,NIFTY,15100
18773.35,2023-06-14 09:35:00,NFO,29-JUN-2023,18775.0,18771.0,18775.0,9188600,Futures,NIFTY,18700
18771.05,2023-06-14 09:36:00,NFO,29-JUN-2023,18777.6,18771.0,18772.95,9188600,Futures,NIFTY,8500
18770.3,2023-06-14 09:37:00,NFO,29-JUN-2023,18774.6,18769.0,18773.0,9188600,Futures,NIFTY,15850
18758.45,2023-06-14 09:38:00,NFO,29-JUN-2023,18770.0,18757.95,18770.0,9185450,Futures,NIFTY,38350
18754.45,2023-06-14 09:39:00,NFO,29-JUN-2023,18758.45,18750.0,18758.45,9185450,Futures,NIFTY,35100
18761.5,2023-06-14 09:40:00,NFO,29-JUN-2023,18762.7,18751.5,18754.2,9185450,Futures,NIFTY,26900
18762.8,2023-06-14 09:41:00,NFO,29-JUN-2023,18763.05,18756.55,18762.05,9187700,Futures,NIFTY,10150
18757.0,2023-06-14 09:42:00,NFO,29-JUN-2023,18762.95,18755.0,18762.95,9187700,Futures,NIFTY,16400
18759.0,2023-06-14 09:43:00,NFO,29-JUN-2023,18760.0,18755.2,18759.05,9187700,Futures,NIFTY,7250
18759.0,2023-06-14 09:44:00,NFO,29-JUN-2023,18761.8,18757.15,18760.0,9189650,Futures,NIFTY,4800
18763.6,2023-06-14 09:45:00,NFO,29-JUN-2023,18763.85,18757.0,18757.5,9189650,Futures,NIFTY,13250
