close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
17540.1,2021-10-01 09:15:00,NFO,30-DEC-2021,17546.85,17536.75,17546.85,555500,Futures,NIFTY,400
17556.95,2021-10-01 09:16:00,NFO,30-DEC-2021,17556.95,17535.0,17535.05,555500,Futures,NIFTY,800
17536.0,2021-10-01 09:17:00,NFO,30-DEC-2021,17551.0,17535.05,17548.9,650,Futures,NIFTY,800
17550.0,2021-10-01 09:18:00,NFO,30-DEC-2021,17550.0,17530.0,17536.0,650,Futures,NIFTY,450
17530.0,2021-10-01 09:19:00,NFO,30-DEC-2021,17543.4,17530.0,17542.1,650,Futures,NIFTY,850
17525.25,2021-10-01 09:20:00,NFO,30-DEC-2021,17538.95,17525.25,17538.95,2250,Futures,NIFTY,750
17519.95,2021-10-01 09:21:00,NFO,30-DEC-2021,17521.25,17510.25,17521.25,2250,Futures,NIFTY,900
17544.8,2021-10-01 09:22:00,NFO,30-DEC-2021,17544.8,17510.05,17510.05,2250,Futures,NIFTY,600
17535.95,2021-10-01 09:23:00,NFO,30-DEC-2021,17539.95,17525.0,17539.95,3300,Futures,NIFTY,500
17536.05,2021-10-01 09:24:00,NFO,30-DEC-2021,17539.9,17536.05,17539.9,3300,Futures,NIFTY,200
17540.0,2021-10-01 09:25:00,NFO,30-DEC-2021,17554.75,17540.0,17550.0,3300,Futures,NIFTY,850
17552.5,2021-10-01 09:26:00,NFO,30-DEC-2021,17552.5,17540.0,17540.0,4000,Futures,NIFTY,150
17551.9,2021-10-01 09:27:00,NFO,30-DEC-2021,17551.9,17551.9,17551.9,4000,Futures,NIFTY,200
17546.85,2021-10-01 09:28:00,NFO,30-DEC-2021,17555.95,17546.85,17551.9,4000,Futures,NIFTY,900
17552.5,2021-10-01 09:29:00,NFO,30-DEC-2021,17552.5,17540.0,17548.25,4950,Futures,NIFTY,400
17545.0,2021-10-01 09:30:00,NFO,30-DEC-2021,17546.0,17545.0,17546.0,4950,Futures,NIFTY,400
17556.0,2021-10-01 09:31:00,NFO,30-DEC-2021,17556.0,17552.5,17552.5,4950,Futures,NIFTY,150
17567.3,2021-10-01 09:32:00,NFO,30-DEC-2021,17567.3,17560.0,17560.0,5300,Futures,NIFTY,150
17571.0,2021-10-01 09:33:00,NFO,30-DEC-2021,17574.2,17569.05,17569.05,5300,Futures,NIFTY,150
17564.0,2021-10-01 09:34:00,NFO,30-DEC-2021,17564.0,17562.0,17562.0,5300,Futures,NIFTY,300
17564.0,2021-10-01 09:35:00,NFO,30-DEC-2021,17567.45,17564.0,17567.45,5300,Futures,NIFTY,100
17550.0,2021-10-01 09:36:00,NFO,30-DEC-2021,17562.0,17550.0,17553.4,5600,Futures,NIFTY,1250
17565.0,2021-10-01 09:37:00,NFO,30-DEC-2021,17565.0,17565.0,17565.0,5600,Futures,NIFTY,950
17565.05,2021-10-01 09:38:00,NFO,30-DEC-2021,17565.05,17565.0,17565.0,7400,Futures,NIFTY,150
17562.9,2021-10-01 09:39:00,NFO,30-DEC-2021,17562.9,17562.9,17562.9,7400,Futures,NIFTY,50
17564.95,2021-10-01 09:40:00,NFO,30-DEC-2021,17564.95,17560.1,17560.1,7400,Futures,NIFTY,100
17563.4,2021-10-01 09:41:00,NFO,30-DEC-2021,17563.4,17563.4,17563.4,7550,Futures,NIFTY,150
17567.2,2021-10-01 09:42:00,NFO,30-DEC-2021,17567.2,17564.95,17564.95,7550,Futures,NIFTY,200
17568.6,2021-10-01 09:43:00,NFO,30-DEC-2021,17570.0,17567.15,17570.0,7550,Futures,NIFTY,300
17562.6,2021-10-01 09:44:00,NFO,30-DEC-2021,17568.6,17562.6,17568.6,7700,Futures,NIFTY,500
17555.3,2021-10-01 09:45:00,NFO,30-DEC-2021,17560.65,17550.85,17560.65,7700,Futures,NIFTY,700
17550.0,2021-10-01 09:46:00,NFO,30-DEC-2021,17550.0,17550.0,17550.0,7700,Futures,NIFTY,300
17542.5,2021-10-01 09:47:00,NFO,30-DEC-2021,17542.5,17537.8,17537.8,8700,Futures,NIFTY,100
17543.75,2021-10-01 09:49:00,NFO,30-DEC-2021,17544.0,17543.75,17544.0,8700,Futures,NIFTY,100
17530.0,2021-10-01 09:50:00,NFO,30-DEC-2021,17544.0,17530.0,17544.0,8850,Futures,NIFTY,500
17515.05,2021-10-01 09:51:00,NFO,30-DEC-2021,17525.0,17515.05,17525.0,8850,Futures,NIFTY,750
17517.5,2021-10-01 09:52:00,NFO,30-DEC-2021,17524.1,17507.8,17518.1,8850,Futures,NIFTY,1900
17518.65,2021-10-01 09:53:00,NFO,30-DEC-2021,17521.0,17508.75,17516.15,10300,Futures,NIFTY,1500
17509.5,2021-10-01 09:54:00,NFO,30-DEC-2021,17518.9,17503.4,17518.9,10300,Futures,NIFTY,2300
17506.0,2021-10-01 09:55:00,NFO,30-DEC-2021,17510.0,17506.0,17510.0,10300,Futures,NIFTY,450
17523.35,2021-10-01 09:56:00,NFO,30-DEC-2021,17527.85,17505.95,17505.95,12700,Futures,NIFTY,1150
17516.95,2021-10-01 09:57:00,NFO,30-DEC-2021,17520.35,17511.4,17511.4,12700,Futures,NIFTY,1100
17525.0,2021-10-01 09:58:00,NFO,30-DEC-2021,17525.0,17513.65,17515.7,12700,Futures,NIFTY,200
