close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
17910.0,2021-10-29 09:15:00,NFO,27-JAN-2022,17937.9,17843.45,17900.05,743550,Futures,NIFTY,900
17900.0,2021-10-29 09:16:00,NFO,27-JAN-2022,17926.35,17880.05,17926.35,743550,Futures,NIFTY,1100
17880.0,2021-10-29 09:17:00,NFO,27-JAN-2022,17900.0,17880.0,17900.0,1350,Futures,NIFTY,750
17840.0,2021-10-29 09:18:00,NFO,27-JAN-2022,17880.0,17837.8,17880.0,1350,Futures,NIFTY,1800
17840.0,2021-10-29 09:19:00,NFO,27-JAN-2022,17840.0,17839.95,17839.95,1350,Futures,NIFTY,300
17850.0,2021-10-29 09:20:00,NFO,27-JAN-2022,17863.5,17850.0,17863.5,3600,Futures,NIFTY,200
17804.15,2021-10-29 09:21:00,NFO,27-JAN-2022,17840.0,17804.15,17840.0,3600,Futures,NIFTY,200
17849.0,2021-10-29 09:22:00,NFO,27-JAN-2022,17849.0,17815.0,17815.0,3600,Futures,NIFTY,1050
17810.0,2021-10-29 09:23:00,NFO,27-JAN-2022,17837.4,17804.15,17837.4,4650,Futures,NIFTY,450
17825.0,2021-10-29 09:24:00,NFO,27-JAN-2022,17825.0,17825.0,17825.0,4650,Futures,NIFTY,100
17822.1,2021-10-29 09:25:00,NFO,27-JAN-2022,17825.0,17822.1,17825.0,4650,Futures,NIFTY,100
17811.15,2021-10-29 09:26:00,NFO,27-JAN-2022,17840.75,17811.15,17829.65,4900,Futures,NIFTY,300
17847.4,2021-10-29 09:27:00,NFO,27-JAN-2022,17847.4,17817.65,17817.65,4900,Futures,NIFTY,350
17860.0,2021-10-29 09:28:00,NFO,27-JAN-2022,17860.0,17850.0,17850.0,4900,Futures,NIFTY,100
17870.0,2021-10-29 09:29:00,NFO,27-JAN-2022,17876.7,17870.0,17876.7,5150,Futures,NIFTY,200
17861.75,2021-10-29 09:30:00,NFO,27-JAN-2022,17870.0,17861.75,17870.0,5150,Futures,NIFTY,200
17870.0,2021-10-29 09:31:00,NFO,27-JAN-2022,17870.0,17833.45,17833.45,5150,Futures,NIFTY,400
17880.25,2021-10-29 09:32:00,NFO,27-JAN-2022,17886.2,17876.4,17876.4,5500,Futures,NIFTY,250
17880.25,2021-10-29 09:33:00,NFO,27-JAN-2022,17880.25,17875.0,17877.0,5500,Futures,NIFTY,650
17874.6,2021-10-29 09:34:00,NFO,27-JAN-2022,17874.6,17874.6,17874.6,5500,Futures,NIFTY,100
17870.0,2021-10-29 09:35:00,NFO,27-JAN-2022,17870.0,17870.0,17870.0,6200,Futures,NIFTY,50
17861.9,2021-10-29 09:36:00,NFO,27-JAN-2022,17861.9,17861.9,17861.9,6200,Futures,NIFTY,50
17855.0,2021-10-29 09:37:00,NFO,27-JAN-2022,17855.0,17845.0,17845.0,6200,Futures,NIFTY,100
17900.0,2021-10-29 09:39:00,NFO,27-JAN-2022,17900.0,17895.0,17895.0,6350,Futures,NIFTY,200
17900.0,2021-10-29 09:40:00,NFO,27-JAN-2022,17900.0,17900.0,17900.0,6350,Futures,NIFTY,150
17930.0,2021-10-29 09:41:00,NFO,27-JAN-2022,17935.0,17910.0,17910.0,6350,Futures,NIFTY,650
17936.05,2021-10-29 09:42:00,NFO,27-JAN-2022,17936.05,17936.05,17936.05,6350,Futures,NIFTY,100
17935.0,2021-10-29 09:43:00,NFO,27-JAN-2022,17940.0,17935.0,17935.65,6350,Futures,NIFTY,300
17920.0,2021-10-29 09:44:00,NFO,27-JAN-2022,17935.0,17920.0,17934.05,7100,Futures,NIFTY,200
17940.0,2021-10-29 09:45:00,NFO,27-JAN-2022,17940.0,17930.0,17930.0,7100,Futures,NIFTY,300
17940.0,2021-10-29 09:46:00,NFO,27-JAN-2022,17940.0,17940.0,17940.0,7100,Futures,NIFTY,150
17950.0,2021-10-29 09:47:00,NFO,27-JAN-2022,17950.0,17949.0,17949.0,7450,Futures,NIFTY,950
17960.05,2021-10-29 09:48:00,NFO,27-JAN-2022,17960.05,17950.0,17950.0,7450,Futures,NIFTY,400
17965.25,2021-10-29 09:49:00,NFO,27-JAN-2022,17970.0,17960.05,17960.05,7450,Futures,NIFTY,850
17960.0,2021-10-29 09:50:00,NFO,27-JAN-2022,17965.25,17960.0,17965.25,8450,Futures,NIFTY,250
18002.9,2021-10-29 09:51:00,NFO,27-JAN-2022,18005.0,17990.0,17990.0,8450,Futures,NIFTY,2350
