close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
24680.1,2025-04-25 09:15:00,NFO,31-JUL-2025,24690.8,24487.6,24487.6,225,Futures,NIFTY,450
24690.0,2025-04-25 09:16:00,NFO,31-JUL-2025,24698.8,24680.1,24680.1,225,Futures,NIFTY,750
24703.2,2025-04-25 09:17:00,NFO,31-JUL-2025,24703.2,24690.2,24690.2,225,Futures,NIFTY,1200
24705.2,2025-04-25 09:18:00,NFO,31-JUL-2025,24706.0,24703.2,24703.2,1575,Futures,NIFTY,750
24685.5,2025-04-25 09:19:00,NFO,31-JUL-2025,24705.2,24685.3,24705.2,1575,Futures,NIFTY,450
24690.0,2025-04-25 09:20:00,NFO,31-JUL-2025,24708.9,24685.5,24685.5,1575,Futures,NIFTY,2550
24685.0,2025-04-25 09:21:00,NFO,31-JUL-2025,24690.0,24685.0,24690.0,4800,Futures,NIFTY,525
24685.2,2025-04-25 09:22:00,NFO,31-JUL-2025,24685.2,24675.0,24685.0,4800,Futures,NIFTY,675
24696.0,2025-04-25 09:23:00,NFO,31-JUL-2025,24699.0,24685.2,24685.2,4800,Futures,NIFTY,450
24685.2,2025-04-25 09:24:00,NFO,31-JUL-2025,24692.0,24685.2,24689.9,5550,Futures,NIFTY,525
24670.0,2025-04-25 09:25:00,NFO,31-JUL-2025,24685.2,24670.0,24685.2,5550,Futures,NIFTY,600
24690.0,2025-04-25 09:26:00,NFO,31-JUL-2025,24690.0,24670.0,24670.0,5550,Futures,NIFTY,525
24700.0,2025-04-25 09:27:00,NFO,31-JUL-2025,24700.0,24690.0,24690.0,6150,Futures,NIFTY,300
24700.0,2025-04-25 09:28:00,NFO,31-JUL-2025,24703.4,24700.0,24700.2,6150,Futures,NIFTY,1425
24689.0,2025-04-25 09:29:00,NFO,31-JUL-2025,24700.0,24687.0,24700.0,6150,Futures,NIFTY,1050
24680.6,2025-04-25 09:30:00,NFO,31-JUL-2025,24689.0,24680.0,24689.0,8625,Futures,NIFTY,675
24656.1,2025-04-25 09:31:00,NFO,31-JUL-2025,24670.0,24656.1,24670.0,8625,Futures,NIFTY,600
24651.2,2025-04-25 09:32:00,NFO,31-JUL-2025,24659.3,24651.2,24656.1,8625,Futures,NIFTY,225
24649.6,2025-04-25 09:33:00,NFO,31-JUL-2025,24657.4,24649.6,24651.2,9525,Futures,NIFTY,375
24643.3,2025-04-25 09:34:00,NFO,31-JUL-2025,24650.0,24642.1,24649.6,9525,Futures,NIFTY,750
24645.7,2025-04-25 09:35:00,NFO,31-JUL-2025,24645.7,24637.0,24645.0,9525,Futures,NIFTY,825
24626.0,2025-04-25 09:36:00,NFO,31-JUL-2025,24645.7,24626.0,24645.7,10350,Futures,NIFTY,975
24616.4,2025-04-25 09:37:00,NFO,31-JUL-2025,24630.8,24616.4,24626.3,10350,Futures,NIFTY,900
24626.0,2025-04-25 09:38:00,NFO,31-JUL-2025,24626.0,24612.4,24623.5,10350,Futures,NIFTY,1200
24614.6,2025-04-25 09:39:00,NFO,31-JUL-2025,24630.6,24614.6,24616.6,9900,Futures,NIFTY,225
24606.3,2025-04-25 09:40:00,NFO,31-JUL-2025,24606.3,24606.3,24606.3,9900,Futures,NIFTY,75
24600.0,2025-04-25 09:41:00,NFO,31-JUL-2025,24606.3,24600.0,24606.3,9900,Futures,NIFTY,300
24567.0,2025-04-25 09:42:00,NFO,31-JUL-2025,24599.4,24567.0,24599.4,9900,Futures,NIFTY,750
