close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
23715.0,2025-01-31 09:15:00,NFO,24-APR-2025,23728.3,23700.0,23704.95,525,Futures,NIFTY,900
23722.0,2025-01-31 09:16:00,NFO,24-APR-2025,23724.9,23719.95,23724.9,525,Futures,NIFTY,675
23720.0,2025-01-31 09:17:00,NFO,24-APR-2025,23720.0,23715.0,23718.0,525,Futures,NIFTY,600
23720.05,2025-01-31 09:18:00,NFO,24-APR-2025,23721.0,23720.0,23720.0,1950,Futures,NIFTY,300
23720.0,2025-01-31 09:19:00,NFO,24-APR-2025,23725.0,23720.0,23722.35,1950,Futures,NIFTY,1125
23724.95,2025-01-31 09:20:00,NFO,24-APR-2025,23725.0,23720.0,23720.0,1950,Futures,NIFTY,750
23745.9,2025-01-31 09:21:00,NFO,24-APR-2025,23745.9,23724.95,23724.95,4050,Futures,NIFTY,825
23747.0,2025-01-31 09:22:00,NFO,24-APR-2025,23747.0,23745.9,23745.9,4050,Futures,NIFTY,450
23747.0,2025-01-31 09:23:00,NFO,24-APR-2025,23747.0,23747.0,23747.0,4050,Futures,NIFTY,450
23750.0,2025-01-31 09:24:00,NFO,24-APR-2025,23750.0,23747.0,23747.0,4950,Futures,NIFTY,225
23747.05,2025-01-31 09:25:00,NFO,24-APR-2025,23750.0,23747.0,23750.0,4950,Futures,NIFTY,825
23750.0,2025-01-31 09:26:00,NFO,24-APR-2025,23750.0,23747.05,23747.05,4950,Futures,NIFTY,600
23756.0,2025-01-31 09:27:00,NFO,24-APR-2025,23756.0,23750.0,23750.0,6450,Futures,NIFTY,375
23750.0,2025-01-31 09:28:00,NFO,24-APR-2025,23756.0,23750.0,23756.0,6450,Futures,NIFTY,750
23751.0,2025-01-31 09:29:00,NFO,24-APR-2025,23751.0,23750.0,23750.0,6450,Futures,NIFTY,750
23750.95,2025-01-31 09:30:00,NFO,24-APR-2025,23751.0,23750.95,23751.0,7425,Futures,NIFTY,675
23750.95,2025-01-31 09:31:00,NFO,24-APR-2025,23750.95,23750.95,23750.95,7425,Futures,NIFTY,150
23741.45,2025-01-31 09:32:00,NFO,24-APR-2025,23750.95,23740.3,23750.95,7425,Futures,NIFTY,375
23750.0,2025-01-31 09:33:00,NFO,24-APR-2025,23750.65,23741.45,23741.45,8175,Futures,NIFTY,450
23742.9,2025-01-31 09:34:00,NFO,24-APR-2025,23750.0,23742.9,23750.0,8175,Futures,NIFTY,300
23738.45,2025-01-31 09:35:00,NFO,24-APR-2025,23742.9,23738.45,23742.9,8175,Futures,NIFTY,600
23725.5,2025-01-31 09:36:00,NFO,24-APR-2025,23738.45,23725.5,23738.45,8925,Futures,NIFTY,375
23725.5,2025-01-31 09:37:00,NFO,24-APR-2025,23725.5,23725.5,23725.5,8925,Futures,NIFTY,75
23728.15,2025-01-31 09:38:00,NFO,24-APR-2025,23728.15,23725.5,23725.5,8925,Futures,NIFTY,75
23734.8,2025-01-31 09:39:00,NFO,24-APR-2025,23734.8,23728.15,23728.15,8925,Futures,NIFTY,675
23731.1,2025-01-31 09:40:00,NFO,24-APR-2025,23734.8,23731.1,23734.8,9300,Futures,NIFTY,75
23739.95,2025-01-31 09:41:00,NFO,24-APR-2025,23739.95,23731.1,23731.1,9300,Futures,NIFTY,75
23745.8,2025-01-31 09:42:00,NFO,24-APR-2025,23745.8,23739.95,23739.95,9675,Futures,NIFTY,300
23751.0,2025-01-31 09:43:00,NFO,24-APR-2025,23751.0,23745.8,23745.8,9675,Futures,NIFTY,1350
23770.0,2025-01-31 09:44:00,NFO,24-APR-2025,23770.0,23751.0,23751.0,9675,Futures,NIFTY,300
23761.95,2025-01-31 09:45:00,NFO,24-APR-2025,23770.0,23761.95,23770.0,9675,Futures,NIFTY,75
23770.6,2025-01-31 09:46:00,NFO,24-APR-2025,23770.6,23761.95,23761.95,11475,Futures,NIFTY,75
23775.0,2025-01-31 09:47:00,NFO,24-APR-2025,23775.0,23770.0,23770.6,11475,Futures,NIFTY,225
23777.0,2025-01-31 09:48:00,NFO,24-APR-2025,23777.0,23775.0,23775.0,11700,Futures,NIFTY,675
23777.0,2025-01-31 09:49:00,NFO,24-APR-2025,23780.0,23775.0,23777.0,11700,Futures,NIFTY,300
23770.0,2025-01-31 09:50:00,NFO,24-APR-2025,23777.0,23770.0,23777.0,11700,Futures,NIFTY,75
23774.0,2025-01-31 09:51:00,NFO,24-APR-2025,23774.0,23770.0,23770.0,12450,Futures,NIFTY,450
23775.0,2025-01-31 09:52:00,NFO,24-APR-2025,23779.0,23775.0,23779.0,12450,Futures,NIFTY,375
