close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
18117.0,2023-01-27 09:15:00,NFO,27-APR-2023,18175.0,18108.35,18175.0,549150,Futures,NIFTY,450
18111.8,2023-01-27 09:16:00,NFO,27-APR-2023,18120.7,18110.0,18115.05,549150,Futures,NIFTY,1600
18058.0,2023-01-27 09:17:00,NFO,27-APR-2023,18113.7,18058.0,18113.7,1450,Futures,NIFTY,650
18047.0,2023-01-27 09:18:00,NFO,27-APR-2023,18059.65,18031.05,18039.1,1450,Futures,NIFTY,2400
18100.0,2023-01-27 09:19:00,NFO,27-APR-2023,18103.5,18065.0,18065.0,1450,Futures,NIFTY,1550
18096.9,2023-01-27 09:20:00,NFO,27-APR-2023,18096.9,18080.0,18091.75,3950,Futures,NIFTY,1100
18107.45,2023-01-27 09:21:00,NFO,27-APR-2023,18113.45,18091.6,18103.0,3950,Futures,NIFTY,850
18100.0,2023-01-27 09:22:00,NFO,27-APR-2023,18112.0,18100.0,18112.0,3950,Futures,NIFTY,350
18091.85,2023-01-27 09:23:00,NFO,27-APR-2023,18100.0,18091.85,18100.0,4850,Futures,NIFTY,300
18080.4,2023-01-27 09:24:00,NFO,27-APR-2023,18090.05,18080.0,18090.05,4850,Futures,NIFTY,400
18067.6,2023-01-27 09:25:00,NFO,27-APR-2023,18076.4,18058.7,18076.4,4850,Futures,NIFTY,550
18050.0,2023-01-27 09:26:00,NFO,27-APR-2023,18065.6,18050.0,18065.6,5400,Futures,NIFTY,350
18034.15,2023-01-27 09:27:00,NFO,27-APR-2023,18045.0,18028.2,18045.0,5400,Futures,NIFTY,1100
18018.25,2023-01-27 09:28:00,NFO,27-APR-2023,18035.6,18017.55,18032.0,5400,Futures,NIFTY,1350
18018.95,2023-01-27 09:29:00,NFO,27-APR-2023,18023.0,18017.1,18017.1,6050,Futures,NIFTY,500
18018.75,2023-01-27 09:30:00,NFO,27-APR-2023,18020.0,17996.4,18007.45,6050,Futures,NIFTY,3150
18048.4,2023-01-27 09:31:00,NFO,27-APR-2023,18070.0,18017.8,18017.8,6050,Futures,NIFTY,1550
18052.05,2023-01-27 09:32:00,NFO,27-APR-2023,18063.0,18045.0,18045.0,8150,Futures,NIFTY,950
18043.95,2023-01-27 09:33:00,NFO,27-APR-2023,18052.3,18041.5,18052.3,8150,Futures,NIFTY,700
18040.0,2023-01-27 09:34:00,NFO,27-APR-2023,18040.0,18030.0,18040.0,8150,Futures,NIFTY,550
18060.0,2023-01-27 09:35:00,NFO,27-APR-2023,18060.0,18050.0,18050.0,8650,Futures,NIFTY,900
18046.25,2023-01-27 09:36:00,NFO,27-APR-2023,18054.95,18044.0,18054.95,8650,Futures,NIFTY,2550
18077.8,2023-01-27 09:37:00,NFO,27-APR-2023,18077.8,18044.5,18044.8,8650,Futures,NIFTY,3500
18070.6,2023-01-27 09:38:00,NFO,27-APR-2023,18090.2,18070.6,18082.2,12350,Futures,NIFTY,1000
18070.05,2023-01-27 09:39:00,NFO,27-APR-2023,18076.35,18065.0,18072.35,12350,Futures,NIFTY,850
18043.8,2023-01-27 09:40:00,NFO,27-APR-2023,18043.8,18043.8,18043.8,12350,Futures,NIFTY,50
18050.05,2023-01-27 09:41:00,NFO,27-APR-2023,18054.4,18047.95,18054.4,12800,Futures,NIFTY,700
18060.05,2023-01-27 09:42:00,NFO,27-APR-2023,18060.05,18050.0,18050.0,12800,Futures,NIFTY,500
18031.0,2023-01-27 09:43:00,NFO,27-APR-2023,18048.8,18031.0,18048.8,12800,Futures,NIFTY,1000
18035.0,2023-01-27 09:44:00,NFO,27-APR-2023,18035.45,18027.15,18030.0,13800,Futures,NIFTY,850
18045.0,2023-01-27 09:45:00,NFO,27-APR-2023,18050.0,18041.35,18041.6,13800,Futures,NIFTY,500
18031.6,2023-01-27 09:46:00,NFO,27-APR-2023,18044.8,18031.6,18044.8,13800,Futures,NIFTY,850
18039.8,2023-01-27 09:47:00,NFO,27-APR-2023,18041.0,18034.7,18040.35,14700,Futures,NIFTY,950
18035.95,2023-01-27 09:48:00,NFO,27-APR-2023,18038.0,18033.2,18036.6,14700,Futures,NIFTY,550
18038.0,2023-01-27 09:49:00,NFO,27-APR-2023,18045.65,18035.75,18035.95,14700,Futures,NIFTY,550
18033.0,2023-01-27 09:50:00,NFO,27-APR-2023,18039.95,18033.0,18038.35,15950,Futures,NIFTY,900
18028.0,2023-01-27 09:51:00,NFO,27-APR-2023,18028.4,18027.3,18027.3,15950,Futures,NIFTY,200
18024.9,2023-01-27 09:52:00,NFO,27-APR-2023,18027.8,18022.05,18025.0,15950,Futures,NIFTY,250
18022.0,2023-01-27 09:53:00,NFO,27-APR-2023,18025.0,18022.0,18025.0,16450,Futures,NIFTY,150
18021.7,2023-01-27 09:54:00,NFO,27-APR-2023,18022.2,18020.0,18020.0,16450,Futures,NIFTY,350
18030.6,2023-01-27 09:55:00,NFO,27-APR-2023,18031.2,18030.0,18030.0,16450,Futures,NIFTY,300
18012.35,2023-01-27 09:56:00,NFO,27-APR-2023,18025.1,18012.35,18025.1,16900,Futures,NIFTY,550
18016.85,2023-01-27 09:57:00,NFO,27-APR-2023,18017.35,18015.85,18015.85,16900,Futures,NIFTY,150
18017.25,2023-01-27 09:58:00,NFO,27-APR-2023,18017.25,18015.05,18016.8,16900,Futures,NIFTY,200
18023.15,2023-01-27 09:59:00,NFO,27-APR-2023,18025.35,18017.8,18021.25,17200,Futures,NIFTY,500
18025.1,2023-01-27 10:00:00,NFO,27-APR-2023,18025.1,18022.2,18022.2,17200,Futures,NIFTY,350
18012.75,2023-01-27 10:01:00,NFO,27-APR-2023,18020.0,18012.75,18020.0,17200,Futures,NIFTY,150
18001.0,2023-01-27 10:02:00,NFO,27-APR-2023,18010.0,18001.0,18010.0,17250,Futures,NIFTY,450
18002.25,2023-01-27 10:03:00,NFO,27-APR-2023,18002.25,17992.55,18000.0,17250,Futures,NIFTY,1800
18013.25,2023-01-27 10:04:00,NFO,27-APR-2023,18015.05,18007.0,18007.0,17250,Futures,NIFTY,350
18006.75,2023-01-27 10:05:00,NFO,27-APR-2023,18013.1,18006.75,18013.1,18350,Futures,NIFTY,250
18000.0,2023-01-27 10:06:00,NFO,27-APR-2023,18004.4,17998.0,18002.25,18350,Futures,NIFTY,450
18001.8,2023-01-27 10:07:00,NFO,27-APR-2023,18001.8,18001.5,18001.5,18350,Futures,NIFTY,100
17994.45,2023-01-27 10:08:00,NFO,27-APR-2023,18006.35,17994.45,18001.75,22450,Futures,NIFTY,4650
17982.85,2023-01-27 10:09:00,NFO,27-APR-2023,17994.05,17981.85,17994.05,22450,Futures,NIFTY,900
17973.0,2023-01-27 10:10:00,NFO,27-APR-2023,17986.15,17973.0,17986.15,22450,Futures,NIFTY,1450
17964.4,2023-01-27 10:11:00,NFO,27-APR-2023,17974.6,17964.4,17974.6,22900,Futures,NIFTY,700
17963.45,2023-01-27 10:12:00,NFO,27-APR-2023,17963.45,17955.0,17962.0,22900,Futures,NIFTY,500
17960.0,2023-01-27 10:13:00,NFO,27-APR-2023,17960.0,17956.05,17958.5,22900,Futures,NIFTY,600
