close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
15726.25,2022-07-01 09:15:00,NFO,29-SEP-2022,15767.4,15725.25,15767.4,1476600,Futures,NIFTY,1350
15725.0,2022-07-01 09:16:00,NFO,29-SEP-2022,15725.95,15720.05,15725.95,1476600,Futures,NIFTY,1000
15728.7,2022-07-01 09:17:00,NFO,29-SEP-2022,15733.0,15727.55,15730.25,1750,Futures,NIFTY,900
15737.0,2022-07-01 09:18:00,NFO,29-SEP-2022,15737.2,15728.0,15728.7,1750,Futures,NIFTY,700
15735.9,2022-07-01 09:19:00,NFO,29-SEP-2022,15740.0,15735.9,15737.0,1750,Futures,NIFTY,350
15735.5,2022-07-01 09:20:00,NFO,29-SEP-2022,15738.85,15732.75,15734.4,3500,Futures,NIFTY,1400
15737.15,2022-07-01 09:21:00,NFO,29-SEP-2022,15737.15,15732.85,15732.95,3500,Futures,NIFTY,450
15732.95,2022-07-01 09:22:00,NFO,29-SEP-2022,15735.25,15731.05,15735.0,3500,Futures,NIFTY,1250
15745.2,2022-07-01 09:23:00,NFO,29-SEP-2022,15745.2,15734.95,15735.25,5100,Futures,NIFTY,600
15759.05,2022-07-01 09:24:00,NFO,29-SEP-2022,15761.15,15745.0,15745.0,5100,Futures,NIFTY,750
15755.3,2022-07-01 09:25:00,NFO,29-SEP-2022,15764.9,15755.3,15761.1,5100,Futures,NIFTY,1500
15746.8,2022-07-01 09:26:00,NFO,29-SEP-2022,15752.05,15746.8,15751.2,6850,Futures,NIFTY,400
15736.05,2022-07-01 09:27:00,NFO,29-SEP-2022,15748.1,15736.05,15747.0,6850,Futures,NIFTY,2150
15735.0,2022-07-01 09:28:00,NFO,29-SEP-2022,15738.3,15730.0,15738.3,6850,Futures,NIFTY,1250
15730.8,2022-07-01 09:29:00,NFO,29-SEP-2022,15735.0,15730.8,15732.95,9450,Futures,NIFTY,200
