close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
15864.0,2021-07-30 09:15:00,NFO,28-OCT-2021,15885.4,15850.0,15885.35,699950,Futures,NIFTY,350
15885.1,2021-07-30 09:16:00,NFO,28-OCT-2021,15885.1,15875.25,15875.25,699950,Futures,NIFTY,100
15870.0,2021-07-30 09:17:00,NFO,28-OCT-2021,15885.1,15870.0,15885.1,550,Futures,NIFTY,350
15864.0,2021-07-30 09:18:00,NFO,28-OCT-2021,15870.0,15864.0,15870.0,550,Futures,NIFTY,300
15870.0,2021-07-30 09:19:00,NFO,28-OCT-2021,15870.0,15869.95,15870.0,550,Futures,NIFTY,150
15873.1,2021-07-30 09:20:00,NFO,28-OCT-2021,15873.1,15873.1,15873.1,950,Futures,NIFTY,50
15856.8,2021-07-30 09:22:00,NFO,28-OCT-2021,15860.0,15856.8,15860.0,950,Futures,NIFTY,150
15863.6,2021-07-30 09:23:00,NFO,28-OCT-2021,15863.6,15863.6,15863.6,950,Futures,NIFTY,50
15863.6,2021-07-30 09:24:00,NFO,28-OCT-2021,15863.6,15858.0,15858.0,1100,Futures,NIFTY,750
15850.65,2021-07-30 09:27:00,NFO,28-OCT-2021,15855.0,15850.0,15850.0,1700,Futures,NIFTY,150
15857.2,2021-07-30 09:28:00,NFO,28-OCT-2021,15857.2,15857.2,15857.2,1700,Futures,NIFTY,50
15860.0,2021-07-30 09:29:00,NFO,28-OCT-2021,15860.0,15860.0,15860.0,1900,Futures,NIFTY,200
15870.75,2021-07-30 09:30:00,NFO,28-OCT-2021,15879.95,15870.0,15870.0,1900,Futures,NIFTY,550
15876.8,2021-07-30 09:31:00,NFO,28-OCT-2021,15876.8,15872.15,15875.0,1900,Futures,NIFTY,350
15883.25,2021-07-30 09:33:00,NFO,28-OCT-2021,15883.25,15879.1,15879.1,2550,Futures,NIFTY,600
15878.35,2021-07-30 09:34:00,NFO,28-OCT-2021,15885.0,15878.35,15883.45,2550,Futures,NIFTY,300
15885.5,2021-07-30 09:35:00,NFO,28-OCT-2021,15885.5,15885.5,15885.5,3100,Futures,NIFTY,150
15888.3,2021-07-30 09:36:00,NFO,28-OCT-2021,15890.0,15888.3,15890.0,3100,Futures,NIFTY,150
15890.0,2021-07-30 09:37:00,NFO,28-OCT-2021,15890.0,15890.0,15890.0,3100,Futures,NIFTY,100
15890.25,2021-07-30 09:39:00,NFO,28-OCT-2021,15890.25,15890.25,15890.25,3350,Futures,NIFTY,50
15888.9,2021-07-30 09:43:00,NFO,28-OCT-2021,15890.0,15885.0,15885.0,3350,Futures,NIFTY,300
15887.4,2021-07-30 09:44:00,NFO,28-OCT-2021,15887.4,15887.4,15887.4,3550,Futures,NIFTY,100
15875.0,2021-07-30 09:45:00,NFO,28-OCT-2021,15875.0,15875.0,15875.0,3550,Futures,NIFTY,50
15890.8,2021-07-30 09:46:00,NFO,28-OCT-2021,15890.8,15890.8,15890.8,3550,Futures,NIFTY,50
15886.0,2021-07-30 09:49:00,NFO,28-OCT-2021,15886.0,15886.0,15886.0,3750,Futures,NIFTY,50
15885.15,2021-07-30 09:50:00,NFO,28-OCT-2021,15885.15,15885.15,15885.15,3800,Futures,NIFTY,50
15886.5,2021-07-30 09:51:00,NFO,28-OCT-2021,15886.5,15886.5,15886.5,3800,Futures,NIFTY,50
15886.5,2021-07-30 09:52:00,NFO,28-OCT-2021,15886.5,15884.45,15884.45,3800,Futures,NIFTY,100
15890.1,2021-07-30 09:54:00,NFO,28-OCT-2021,15890.85,15890.1,15890.85,3850,Futures,NIFTY,100
15891.0,2021-07-30 09:55:00,NFO,28-OCT-2021,15891.0,15891.0,15891.0,3850,Futures,NIFTY,200
15892.7,2021-07-30 09:57:00,NFO,28-OCT-2021,15892.7,15892.7,15892.7,3850,Futures,NIFTY,50
15895.0,2021-07-30 09:59:00,NFO,28-OCT-2021,15895.0,15895.0,15895.0,4150,Futures,NIFTY,50
15895.3,2021-07-30 10:00:00,NFO,28-OCT-2021,15898.0,15895.3,15898.0,4150,Futures,NIFTY,150
15892.75,2021-07-30 10:03:00,NFO,28-OCT-2021,15892.75,15892.75,15892.75,4300,Futures,NIFTY,50
15898.3,2021-07-30 10:04:00,NFO,28-OCT-2021,15898.3,15896.15,15896.15,4300,Futures,NIFTY,350
15898.0,2021-07-30 10:05:00,NFO,28-OCT-2021,15898.0,15898.0,15898.0,4300,Futures,NIFTY,50
15894.15,2021-07-30 10:06:00,NFO,28-OCT-2021,15894.15,15894.15,15894.15,4700,Futures,NIFTY,50
15891.0,2021-07-30 10:07:00,NFO,28-OCT-2021,15891.0,15891.0,15891.0,4700,Futures,NIFTY,100
15895.65,2021-07-30 10:09:00,NFO,28-OCT-2021,15895.65,15895.0,15895.0,4800,Futures,NIFTY,100
15894.0,2021-07-30 10:10:00,NFO,28-OCT-2021,15894.0,15894.0,15894.0,4800,Futures,NIFTY,50
15891.35,2021-07-30 10:11:00,NFO,28-OCT-2021,15893.0,15891.35,15893.0,4850,Futures,NIFTY,100
15893.0,2021-07-30 10:13:00,NFO,28-OCT-2021,15893.0,15893.0,15893.0,4850,Futures,NIFTY,50
15894.5,2021-07-30 10:15:00,NFO,28-OCT-2021,15894.5,15893.0,15893.0,4950,Futures,NIFTY,150
15889.9,2021-07-30 10:16:00,NFO,28-OCT-2021,15890.35,15889.9,15890.35,4950,Futures,NIFTY,100
15883.25,2021-07-30 10:17:00,NFO,28-OCT-2021,15883.25,15883.0,15883.0,5050,Futures,NIFTY,250
