close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,stock_code,volume
19960.0,2023-07-28 09:15:00,NFO,26-OCT-2023,19999.9,19934.9,19999.9,0,Futures,NIFTY,600
19956.0,2023-07-28 09:16:00,NFO,26-OCT-2023,19964.2,19954.75,19960.0,0,Futures,NIFTY,2050
19964.65,2023-07-28 09:17:00,NFO,26-OCT-2023,19965.0,19956.7,19956.7,2650,Futures,NIFTY,1700
19976.95,2023-07-28 09:18:00,NFO,26-OCT-2023,19976.95,19969.35,19969.35,2650,Futures,NIFTY,800
19977.0,2023-07-28 09:19:00,NFO,26-OCT-2023,19977.0,19975.5,19976.95,2650,Futures,NIFTY,650
19977.95,2023-07-28 09:20:00,NFO,26-OCT-2023,19977.95,19975.5,19977.0,4450,Futures,NIFTY,300
19959.05,2023-07-28 09:21:00,NFO,26-OCT-2023,19977.95,19959.05,19977.95,4450,Futures,NIFTY,3600
19966.05,2023-07-28 09:22:00,NFO,26-OCT-2023,19966.05,19959.05,19959.05,4450,Futures,NIFTY,850
19969.05,2023-07-28 09:23:00,NFO,26-OCT-2023,19970.0,19966.05,19966.05,7650,Futures,NIFTY,550
19970.0,2023-07-28 09:24:00,NFO,26-OCT-2023,19970.0,19969.0,19969.05,7650,Futures,NIFTY,600
19969.0,2023-07-28 09:25:00,NFO,26-OCT-2023,19976.0,19969.0,19970.0,7650,Futures,NIFTY,2600
19970.0,2023-07-28 09:26:00,NFO,26-OCT-2023,19970.0,19969.0,19969.0,10800,Futures,NIFTY,1000
19975.45,2023-07-28 09:27:00,NFO,26-OCT-2023,19975.45,19963.9,19970.0,10800,Futures,NIFTY,1350
19985.0,2023-07-28 09:28:00,NFO,26-OCT-2023,19985.0,19975.0,19975.45,10800,Futures,NIFTY,3350
19981.5,2023-07-28 09:29:00,NFO,26-OCT-2023,19987.7,19981.5,19985.0,14200,Futures,NIFTY,2300
19990.0,2023-07-28 09:30:00,NFO,26-OCT-2023,19990.0,19981.5,19981.5,14200,Futures,NIFTY,550
19999.5,2023-07-28 09:31:00,NFO,26-OCT-2023,19999.5,19990.0,19990.0,14200,Futures,NIFTY,1750
19994.6,2023-07-28 09:32:00,NFO,26-OCT-2023,19999.95,19994.6,19999.5,18200,Futures,NIFTY,250
19994.55,2023-07-28 09:33:00,NFO,26-OCT-2023,19999.6,19994.55,19994.6,18200,Futures,NIFTY,1550
19995.0,2023-07-28 09:34:00,NFO,26-OCT-2023,19995.9,19993.15,19994.55,18200,Futures,NIFTY,750
19985.35,2023-07-28 09:35:00,NFO,26-OCT-2023,19995.0,19982.0,19995.0,19650,Futures,NIFTY,400
19996.95,2023-07-28 09:36:00,NFO,26-OCT-2023,19996.95,19985.35,19985.35,19650,Futures,NIFTY,700
19999.4,2023-07-28 09:37:00,NFO,26-OCT-2023,20000.0,19995.0,19996.95,19650,Futures,NIFTY,400
19999.0,2023-07-28 09:38:00,NFO,26-OCT-2023,19999.4,19994.65,19999.4,19550,Futures,NIFTY,700
19996.55,2023-07-28 09:39:00,NFO,26-OCT-2023,20000.0,19996.55,19999.0,19550,Futures,NIFTY,800
19996.55,2023-07-28 09:40:00,NFO,26-OCT-2023,19996.55,19990.0,19996.55,19550,Futures,NIFTY,1200
19999.95,2023-07-28 09:41:00,NFO,26-OCT-2023,19999.95,19996.55,19996.55,19550,Futures,NIFTY,150
19983.6,2023-07-28 09:42:00,NFO,26-OCT-2023,19999.95,19983.6,19999.95,20450,Futures,NIFTY,650
19981.45,2023-07-28 09:43:00,NFO,26-OCT-2023,19985.0,19980.05,19983.6,20450,Futures,NIFTY,750
19980.15,2023-07-28 09:44:00,NFO,26-OCT-2023,19981.45,19980.15,19981.45,21450,Futures,NIFTY,600
19980.9,2023-07-28 09:45:00,NFO,26-OCT-2023,19982.0,19980.15,19980.15,21450,Futures,NIFTY,600
19986.8,2023-07-28 09:46:00,NFO,26-OCT-2023,19992.75,19980.9,19980.9,21450,Futures,NIFTY,250
19986.95,2023-07-28 09:47:00,NFO,26-OCT-2023,19986.95,19982.9,19986.8,22450,Futures,NIFTY,500
19980.5,2023-07-28 09:48:00,NFO,26-OCT-2023,19986.95,19980.5,19986.95,22450,Futures,NIFTY,150
19985.0,2023-07-28 09:49:00,NFO,26-OCT-2023,19985.0,19980.5,19980.5,22450,Futures,NIFTY,150
19993.0,2023-07-28 09:50:00,NFO,26-OCT-2023,19993.0,19985.0,19985.0,22750,Futures,NIFTY,250
19997.0,2023-07-28 09:51:00,NFO,26-OCT-2023,19997.0,19993.0,19993.0,22750,Futures,NIFTY,300
20000.0,2023-07-28 09:52:00,NFO,26-OCT-2023,20000.0,19997.0,19997.0,22750,Futures,NIFTY,1150
19992.15,2023-07-28 09:53:00,NFO,26-OCT-2023,20000.0,19992.15,20000.0,22750,Futures,NIFTY,1050
20003.6,2023-07-28 09:54:00,NFO,26-OCT-2023,20003.6,19992.15,19992.15,23650,Futures,NIFTY,250
20007.55,2023-07-28 09:55:00,NFO,26-OCT-2023,20007.55,20003.6,20003.6,23650,Futures,NIFTY,750
20004.95,2023-07-28 09:56:00,NFO,26-OCT-2023,20007.55,20000.0,20007.55,24750,Futures,NIFTY,300
20000.4,2023-07-28 09:57:00,NFO,26-OCT-2023,20004.95,20000.4,20004.95,24750,Futures,NIFTY,250
19992.25,2023-07-28 09:58:00,NFO,26-OCT-2023,20000.4,19992.25,20000.4,24750,Futures,NIFTY,100
19990.0,2023-07-28 09:59:00,NFO,26-OCT-2023,19992.25,19990.0,19992.25,25000,Futures,NIFTY,300
19991.75,2023-07-28 10:00:00,NFO,26-OCT-2023,19992.85,19988.05,19990.0,25000,Futures,NIFTY,300
19992.45,2023-07-28 10:01:00,NFO,26-OCT-2023,19992.45,19991.75,19991.75,25000,Futures,NIFTY,100
19982.0,2023-07-28 10:02:00,NFO,26-OCT-2023,19992.45,19982.0,19992.45,25000,Futures,NIFTY,50
19973.0,2023-07-28 10:03:00,NFO,26-OCT-2023,19982.0,19973.0,19982.0,25000,Futures,NIFTY,100
19968.6,2023-07-28 10:04:00,NFO,26-OCT-2023,19973.0,19968.6,19973.0,25200,Futures,NIFTY,100
19965.05,2023-07-28 10:05:00,NFO,26-OCT-2023,19968.6,19965.05,19968.6,25400,Futures,NIFTY,200
19960.35,2023-07-28 10:06:00,NFO,26-OCT-2023,19965.05,19960.2,19965.05,25400,Futures,NIFTY,200
19964.0,2023-07-28 10:07:00,NFO,26-OCT-2023,19964.0,19960.05,19960.35,25400,Futures,NIFTY,550
19963.9,2023-07-28 10:08:00,NFO,26-OCT-2023,19964.0,19958.05,19964.0,25800,Futures,NIFTY,300
19960.5,2023-07-28 10:09:00,NFO,26-OCT-2023,19963.9,19958.15,19963.9,25800,Futures,NIFTY,100
