close,datetime,exchange_code,high,low,open,stock_code,volume
19622.4,2023-10-03 09:09:00,NSE,19622.4,19622.4,19622.4,NIFTY,0
19622.4,2023-10-03 09:10:00,NSE,19622.4,19622.4,19622.4,NIFTY,0
19622.4,2023-10-03 09:11:00,NSE,19622.4,19622.4,19622.4,NIFTY,0
19622.4,2023-10-03 09:12:00,NSE,19622.4,19622.4,19622.4,NIFTY,0
19622.4,2023-10-03 09:13:00,NSE,19622.4,19622.4,19622.4,NIFTY,0
19622.4,2023-10-03 09:14:00,NSE,19622.4,19622.4,19622.4,NIFTY,0
19543.6,2023-10-03 09:15:00,NSE,19622.4,19540.8,19622.4,NIFTY,0
19535.1,2023-10-03 09:16:00,NSE,19545.2,19531.7,19543.45,NIFTY,0
19534.0,2023-10-03 09:17:00,NSE,19540.5,19531.1,19535.05,NIFTY,0
19534.9,2023-10-03 09:18:00,NSE,19538.35,19531.35,19535.5,NIFTY,0
19534.25,2023-10-03 09:19:00,NSE,19538.75,19531.25,19535.35,NIFTY,0
19529.6,2023-10-03 09:20:00,NSE,19536.1,19529.5,19532.95,NIFTY,0
19539.2,2023-10-03 09:21:00,NSE,19540.4,19526.7,19530.05,NIFTY,0
19541.1,2023-10-03 09:22:00,NSE,19544.8,19532.85,19538.8,NIFTY,0
19535.65,2023-10-03 09:23:00,NSE,19542.7,19534.55,19541.4,NIFTY,0
19530.55,2023-10-03 09:24:00,NSE,19535.8,19527.9,19535.65,NIFTY,0
19525.05,2023-10-03 09:25:00,NSE,19529.45,19524.15,19528.6,NIFTY,0
19524.2,2023-10-03 09:26:00,NSE,19531.15,19522.05,19525.0,NIFTY,0
19532.05,2023-10-03 09:27:00,NSE,19533.65,19523.1,19523.15,NIFTY,0
19534.0,2023-10-03 09:28:00,NSE,19537.9,19531.95,19533.2,NIFTY,0
19530.8,2023-10-03 09:29:00,NSE,19534.6,19526.05,19532.5,NIFTY,0
19532.2,2023-10-03 09:30:00,NSE,19535.1,19528.85,19530.25,NIFTY,0
19530.95,2023-10-03 09:31:00,NSE,19533.25,19525.05,19531.7,NIFTY,0
19529.9,2023-10-03 09:32:00,NSE,19535.55,19527.85,19530.85,NIFTY,0
19526.2,2023-10-03 09:33:00,NSE,19531.3,19523.9,19529.45,NIFTY,0
19516.65,2023-10-03 09:34:00,NSE,19525.25,19516.65,19524.8,NIFTY,0
19512.95,2023-10-03 09:35:00,NSE,19516.35,19510.45,19516.3,NIFTY,0
19518.5,2023-10-03 09:36:00,NSE,19518.85,19512.65,19512.65,NIFTY,0
19517.3,2023-10-03 09:37:00,NSE,19518.25,19513.55,19518.05,NIFTY,0
19516.55,2023-10-03 09:38:00,NSE,19518.2,19515.0,19518.2,NIFTY,0
19509.95,2023-10-03 09:39:00,NSE,19517.8,19509.95,19516.7,NIFTY,0
19503.6,2023-10-03 09:40:00,NSE,19510.25,19503.2,19510.25,NIFTY,0
19509.15,2023-10-03 09:41:00,NSE,19509.35,19498.4,19504.8,NIFTY,0
19510.2,2023-10-03 09:42:00,NSE,19510.2,19502.3,19509.0,NIFTY,0
19515.35,2023-10-03 09:43:00,NSE,19516.8,19510.4,19510.4,NIFTY,0
19525.65,2023-10-03 09:44:00,NSE,19531.3,19515.65,19515.65,NIFTY,0
19516.3,2023-10-03 09:45:00,NSE,19526.45,19516.3,19526.35,NIFTY,0
19516.7,2023-10-03 09:46:00,NSE,19519.0,19507.8,19515.8,NIFTY,0
19509.0,2023-10-03 09:47:00,NSE,19515.9,19509.0,19515.9,NIFTY,0
19513.5,2023-10-03 09:48:00,NSE,19516.2,19506.7,19510.05,NIFTY,0
19511.15,2023-10-03 09:49:00,NSE,19515.9,19510.25,19514.05,NIFTY,0
19511.65,2023-10-03 09:50:00,NSE,19511.85,19508.35,19509.75,NIFTY,0
19512.15,2023-10-03 09:51:00,NSE,19517.75,19510.2,19510.2,NIFTY,0
19507.75,2023-10-03 09:52:00,NSE,19515.65,19506.65,19513.35,NIFTY,0
19506.95,2023-10-03 09:53:00,NSE,19507.85,19505.25,19507.7,NIFTY,0
19495.15,2023-10-03 09:54:00,NSE,19506.9,19495.15,19506.75,NIFTY,0
19497.6,2023-10-03 09:55:00,NSE,19497.6,19493.9,19496.05,NIFTY,0
19502.7,2023-10-03 09:56:00,NSE,19504.1,19497.6,19498.0,NIFTY,0
19502.4,2023-10-03 09:57:00,NSE,19507.1,19499.05,19502.8,NIFTY,0
19502.75,2023-10-03 09:58:00,NSE,19504.9,19501.9,19502.1,NIFTY,0
19500.45,2023-10-03 09:59:00,NSE,19505.15,19500.0,19502.65,NIFTY,0
19492.85,2023-10-03 10:00:00,NSE,19503.55,19492.85,19500.3,NIFTY,0
19489.65,2023-10-03 10:01:00,NSE,19494.05,19487.95,19492.3,NIFTY,0
19486.2,2023-10-03 10:02:00,NSE,19488.75,19484.45,19488.0,NIFTY,0
19484.55,2023-10-03 10:03:00,NSE,19488.55,19483.3,19486.45,NIFTY,0
19485.95,2023-10-03 10:04:00,NSE,19487.15,19483.65,19484.25,NIFTY,0
19480.9,2023-10-03 10:05:00,NSE,19486.5,19480.9,19485.85,NIFTY,0
19484.95,2023-10-03 10:06:00,NSE,19488.05,19480.1,19480.3,NIFTY,0
19488.95,2023-10-03 10:07:00,NSE,19489.95,19484.2,19484.4,NIFTY,0
19485.8,2023-10-03 10:08:00,NSE,19489.0,19484.5,19488.95,NIFTY,0
19486.1,2023-10-03 10:09:00,NSE,19487.7,19482.45,19486.05,NIFTY,0
19485.15,2023-10-03 10:10:00,NSE,19488.5,19483.45,19486.65,NIFTY,0
19496.25,2023-10-03 10:11:00,NSE,19497.4,19486.0,19486.0,NIFTY,0
19494.5,2023-10-03 10:12:00,NSE,19497.55,19493.5,19496.4,NIFTY,0
19488.35,2023-10-03 10:13:00,NSE,19495.8,19488.35,19493.7,NIFTY,0
19488.65,2023-10-03 10:14:00,NSE,19489.8,19486.6,19488.35,NIFTY,0
19496.65,2023-10-03 10:15:00,NSE,19496.95,19488.1,19489.25,NIFTY,0
19497.25,2023-10-03 10:16:00,NSE,19498.15,19492.5,19496.6,NIFTY,0
19503.2,2023-10-03 10:17:00,NSE,19503.75,19496.95,19497.85,NIFTY,0
19515.9,2023-10-03 10:18:00,NSE,19516.85,19503.7,19503.8,NIFTY,0
19514.6,2023-10-03 10:19:00,NSE,19520.45,19514.6,19516.5,NIFTY,0
19512.0,2023-10-03 10:20:00,NSE,19516.1,19510.25,19514.4,NIFTY,0
19510.3,2023-10-03 10:21:00,NSE,19514.35,19508.6,19512.0,NIFTY,0
19509.15,2023-10-03 10:22:00,NSE,19510.45,19506.65,19510.45,NIFTY,0
19507.7,2023-10-03 10:23:00,NSE,19509.15,19503.6,19508.95,NIFTY,0
19511.15,2023-10-03 10:24:00,NSE,19511.15,19507.05,19507.5,NIFTY,0
19517.05,2023-10-03 10:25:00,NSE,19517.35,19510.4,19511.05,NIFTY,0
19522.5,2023-10-03 10:26:00,NSE,19523.3,19513.15,19517.0,NIFTY,0
19522.1,2023-10-03 10:27:00,NSE,19527.95,19521.65,19522.5,NIFTY,0
19522.8,2023-10-03 10:28:00,NSE,19523.25,19520.05,19523.05,NIFTY,0
19527.8,2023-10-03 10:29:00,NSE,19528.5,19523.05,19523.5,NIFTY,0
19528.05,2023-10-03 10:30:00,NSE,19528.7,19525.05,19527.0,NIFTY,0
19524.3,2023-10-03 10:31:00,NSE,19528.65,19523.75,19526.95,NIFTY,0
19528.3,2023-10-03 10:32:00,NSE,19528.85,19524.4,19525.2,NIFTY,0
19525.85,2023-10-03 10:33:00,NSE,19529.6,19524.3,19527.7,NIFTY,0
19518.7,2023-10-03 10:34:00,NSE,19526.0,19517.45,19526.0,NIFTY,0
19521.0,2023-10-03 10:35:00,NSE,19521.25,19518.0,19518.05,NIFTY,0
19509.2,2023-10-03 10:36:00,NSE,19521.2,19508.45,19520.4,NIFTY,0
19508.1,2023-10-03 10:37:00,NSE,19510.6,19506.75,19509.75,NIFTY,0
19512.55,2023-10-03 10:38:00,NSE,19512.55,19507.85,19508.05,NIFTY,0
19514.05,2023-10-03 10:39:00,NSE,19515.65,19511.5,19512.35,NIFTY,0
19515.25,2023-10-03 10:40:00,NSE,19519.3,19513.9,19514.85,NIFTY,0
19515.9,2023-10-03 10:41:00,NSE,19517.35,19512.75,19516.45,NIFTY,0
19511.65,2023-10-03 10:42:00,NSE,19517.4,19511.65,19516.3,NIFTY,0
