close,datetime,exchange_code,high,low,open,stock_code,volume
18579.4,2023-06-01 09:09:00,NSE,18579.4,18579.4,18579.4,NIFTY,0
18579.4,2023-06-01 09:10:00,NSE,18579.4,18579.4,18579.4,NIFTY,0
18579.4,2023-06-01 09:11:00,NSE,18579.4,18579.4,18579.4,NIFTY,0
18579.4,2023-06-01 09:12:00,NSE,18579.4,18579.4,18579.4,NIFTY,0
18579.4,2023-06-01 09:13:00,NSE,18579.4,18579.4,18579.4,NIFTY,0
18579.4,2023-06-01 09:14:00,NSE,18579.4,18579.4,18579.4,NIFTY,0
18530.8,2023-06-01 09:15:00,NSE,18579.4,18529.05,18579.4,NIFTY,0
18550.55,2023-06-01 09:16:00,NSE,18550.55,18528.8,18528.8,NIFTY,0
18551.2,2023-06-01 09:17:00,NSE,18558.3,18546.25,18550.3,NIFTY,0
18549.65,2023-06-01 09:18:00,NSE,18551.9,18543.2,18550.85,NIFTY,0
18559.95,2023-06-01 09:19:00,NSE,18562.35,18548.75,18548.75,NIFTY,0
18554.05,2023-06-01 09:20:00,NSE,18563.35,18549.65,18560.0,NIFTY,0
18548.8,2023-06-01 09:21:00,NSE,18555.45,18546.25,18553.95,NIFTY,0
18547.05,2023-06-01 09:22:00,NSE,18551.6,18542.75,18549.35,NIFTY,0
18540.3,2023-06-01 09:23:00,NSE,18546.7,18537.7,18546.7,NIFTY,0
18538.7,2023-06-01 09:24:00,NSE,18541.05,18534.6,18540.15,NIFTY,0
18527.9,2023-06-01 09:25:00,NSE,18538.95,18525.75,18538.95,NIFTY,0
18522.35,2023-06-01 09:26:00,NSE,18528.45,18520.1,18528.3,NIFTY,0
18520.8,2023-06-01 09:27:00,NSE,18523.1,18519.4,18523.0,NIFTY,0
18523.0,2023-06-01 09:28:00,NSE,18525.7,18518.7,18521.05,NIFTY,0
18518.95,2023-06-01 09:29:00,NSE,18522.45,18518.3,18522.45,NIFTY,0
18517.8,2023-06-01 09:30:00,NSE,18518.75,18514.75,18518.75,NIFTY,0
18534.5,2023-06-01 09:31:00,NSE,18534.5,18518.55,18518.8,NIFTY,0
18538.45,2023-06-01 09:32:00,NSE,18540.4,18534.3,18534.8,NIFTY,0
18550.85,2023-06-01 09:33:00,NSE,18552.8,18538.35,18538.35,NIFTY,0
18556.8,2023-06-01 09:34:00,NSE,18560.3,18551.3,18551.55,NIFTY,0
18555.9,2023-06-01 09:35:00,NSE,18557.55,18555.0,18557.55,NIFTY,0
18559.65,2023-06-01 09:36:00,NSE,18562.45,18552.9,18556.1,NIFTY,0
18556.45,2023-06-01 09:37:00,NSE,18560.8,18553.35,18559.75,NIFTY,0
18555.0,2023-06-01 09:38:00,NSE,18558.9,18554.3,18557.7,NIFTY,0
18556.7,2023-06-01 09:39:00,NSE,18557.05,18553.05,18554.85,NIFTY,0
18549.4,2023-06-01 09:40:00,NSE,18556.45,18547.5,18556.45,NIFTY,0
18558.6,2023-06-01 09:41:00,NSE,18558.6,18548.9,18548.9,NIFTY,0
