close,datetime,exchange_code,high,low,open,stock_code,volume
15874.9,2021-08-02 09:07:00,NSE,15874.9,15874.9,15874.9,NIFTY,0
15847.05,2021-08-02 09:15:00,NSE,15876.9,15834.65,15876.9,NIFTY,6553154
15854.25,2021-08-02 09:16:00,NSE,15854.25,15838.7,15848.2,NIFTY,3634448
15860.35,2021-08-02 09:17:00,NSE,15861.85,15853.6,15853.6,NIFTY,3237895
15857.95,2021-08-02 09:18:00,NSE,15862.85,15856.0,15860.55,NIFTY,2249142
15862.0,2021-08-02 09:19:00,NSE,15862.3,15858.0,15858.55,NIFTY,1965382
15862.7,2021-08-02 09:20:00,NSE,15869.8,15860.95,15861.2,NIFTY,1976745
15864.3,2021-08-02 09:21:00,NSE,15867.05,15861.65,15861.65,NIFTY,1632630
15858.7,2021-08-02 09:22:00,NSE,15868.0,15858.7,15863.85,NIFTY,1920552
15860.7,2021-08-02 09:23:00,NSE,15861.35,15851.15,15858.35,NIFTY,1808583
15862.15,2021-08-02 09:24:00,NSE,15865.9,15860.95,15861.9,NIFTY,1234314
15860.65,2021-08-02 09:25:00,NSE,15865.25,15859.0,15862.3,NIFTY,1192465
15858.85,2021-08-02 09:26:00,NSE,15863.4,15855.8,15860.55,NIFTY,1105746
15864.1,2021-08-02 09:27:00,NSE,15865.2,15857.4,15858.05,NIFTY,1070516
15867.5,2021-08-02 09:28:00,NSE,15869.1,15861.15,15864.6,NIFTY,1162026
15863.85,2021-08-02 09:29:00,NSE,15870.8,15862.45,15867.3,NIFTY,1260244
15864.85,2021-08-02 09:30:00,NSE,15870.1,15863.05,15865.0,NIFTY,1043014
15868.75,2021-08-02 09:31:00,NSE,15871.8,15865.3,15865.3,NIFTY,1306921
15864.3,2021-08-02 09:32:00,NSE,15869.4,15862.3,15868.5,NIFTY,1152245
15868.8,2021-08-02 09:33:00,NSE,15869.4,15864.6,15864.65,NIFTY,1444525
15868.1,2021-08-02 09:34:00,NSE,15870.45,15867.0,15869.2,NIFTY,961118
15864.8,2021-08-02 09:35:00,NSE,15868.1,15861.95,15867.75,NIFTY,948061
15865.2,2021-08-02 09:36:00,NSE,15867.0,15863.95,15863.95,NIFTY,888612
15863.05,2021-08-02 09:37:00,NSE,15865.25,15860.55,15865.15,NIFTY,1395937
15861.6,2021-08-02 09:38:00,NSE,15866.4,15860.15,15863.4,NIFTY,1215447
15864.4,2021-08-02 09:39:00,NSE,15865.0,15861.05,15861.65,NIFTY,899135
15859.65,2021-08-02 09:40:00,NSE,15864.95,15859.25,15863.5,NIFTY,1146833
15855.85,2021-08-02 09:41:00,NSE,15861.3,15853.65,15859.0,NIFTY,1012967
15849.9,2021-08-02 09:42:00,NSE,15856.35,15849.9,15855.25,NIFTY,977522
15853.85,2021-08-02 09:43:00,NSE,15854.05,15848.4,15848.55,NIFTY,862604
15852.65,2021-08-02 09:44:00,NSE,15855.2,15850.9,15855.2,NIFTY,834376
15851.7,2021-08-02 09:45:00,NSE,15853.6,15850.8,15852.35,NIFTY,784896
15854.15,2021-08-02 09:46:00,NSE,15854.15,15850.25,15850.45,NIFTY,665550
