close,datetime,exchange_code,high,low,open,stock_code,volume
14798.4,2021-04-01 09:08:00,NSE,14798.4,14798.4,14798.4,NIFTY,0
14792.75,2021-04-01 09:15:00,NSE,14801.3,14781.15,14798.6,NIFTY,8725362
14801.0,2021-04-01 09:16:00,NSE,14801.7,14787.95,14787.95,NIFTY,5574275
14805.75,2021-04-01 09:17:00,NSE,14814.65,14802.05,14802.2,NIFTY,3457331
14808.4,2021-04-01 09:18:00,NSE,14809.25,14801.25,14806.5,NIFTY,3061046
14808.8,2021-04-01 09:19:00,NSE,14810.4,14804.0,14809.4,NIFTY,2926201
14799.15,2021-04-01 09:20:00,NSE,14813.35,14797.9,14809.9,NIFTY,2719902
14806.35,2021-04-01 09:21:00,NSE,14809.25,14798.65,14798.65,NIFTY,2321442
14808.1,2021-04-01 09:22:00,NSE,14813.7,14805.8,14808.15,NIFTY,2400305
14801.0,2021-04-01 09:23:00,NSE,14809.4,14800.1,14807.7,NIFTY,1944420
14803.8,2021-04-01 09:24:00,NSE,14810.4,14800.95,14802.0,NIFTY,2018684
14803.05,2021-04-01 09:25:00,NSE,14807.45,14799.7,14803.45,NIFTY,2324294
14793.5,2021-04-01 09:26:00,NSE,14803.65,14791.35,14803.65,NIFTY,1815346
14786.25,2021-04-01 09:27:00,NSE,14794.3,14782.6,14794.3,NIFTY,2069625
14779.35,2021-04-01 09:28:00,NSE,14791.4,14778.15,14784.95,NIFTY,1780484
14789.9,2021-04-01 09:29:00,NSE,14789.9,14778.55,14778.55,NIFTY,1408278
14784.45,2021-04-01 09:30:00,NSE,14795.35,14784.45,14790.35,NIFTY,2310716
14784.6,2021-04-01 09:31:00,NSE,14789.35,14783.15,14783.85,NIFTY,1648428
14782.85,2021-04-01 09:32:00,NSE,14784.6,14779.35,14784.3,NIFTY,1664037
14786.85,2021-04-01 09:33:00,NSE,14789.2,14782.9,14782.9,NIFTY,1406242
14781.85,2021-04-01 09:34:00,NSE,14788.85,14779.1,14787.75,NIFTY,1911618
14781.4,2021-04-01 09:35:00,NSE,14786.45,14780.25,14782.3,NIFTY,1468080
14770.55,2021-04-01 09:36:00,NSE,14782.25,14770.4,14782.25,NIFTY,2390074
14771.2,2021-04-01 09:37:00,NSE,14771.65,14766.15,14769.95,NIFTY,2008564
14773.0,2021-04-01 09:38:00,NSE,14774.25,14770.0,14771.05,NIFTY,1116003
14768.8,2021-04-01 09:39:00,NSE,14773.45,14763.85,14773.45,NIFTY,1414653
14767.0,2021-04-01 09:40:00,NSE,14769.0,14766.0,14769.0,NIFTY,962332
14762.85,2021-04-01 09:41:00,NSE,14768.3,14761.9,14767.1,NIFTY,1217389
14762.9,2021-04-01 09:42:00,NSE,14763.45,14760.8,14761.7,NIFTY,857243
14770.2,2021-04-01 09:43:00,NSE,14770.4,14762.5,14762.5,NIFTY,916463
14774.2,2021-04-01 09:44:00,NSE,14775.2,14768.45,14770.0,NIFTY,1324015
14772.15,2021-04-01 09:45:00,NSE,14776.75,14772.15,14775.7,NIFTY,1119668
14776.6,2021-04-01 09:46:00,NSE,14776.9,14771.0,14771.65,NIFTY,1142292
14765.85,2021-04-01 09:47:00,NSE,14776.15,14764.2,14776.15,NIFTY,6535434
