close,datetime,exchange_code,high,low,open,stock_code,volume
17102.1,2022-10-03 09:07:00,NSE,17102.1,17102.1,17102.1,NIFTY,0
17073.8,2022-10-03 09:15:00,NSE,17081.65,17014.95,17070.95,NIFTY,7026925
17035.2,2022-10-03 09:16:00,NSE,17081.0,17029.8,17076.2,NIFTY,4368909
17050.8,2022-10-03 09:17:00,NSE,17055.85,17033.7,17033.7,NIFTY,4177162
17061.25,2022-10-03 09:18:00,NSE,17061.85,17031.9,17050.45,NIFTY,3713981
17071.95,2022-10-03 09:19:00,NSE,17072.4,17049.25,17062.6,NIFTY,3544964
17080.3,2022-10-03 09:20:00,NSE,17082.85,17065.85,17072.5,NIFTY,2582413
17098.05,2022-10-03 09:21:00,NSE,17102.3,17079.55,17084.0,NIFTY,1984731
17091.05,2022-10-03 09:22:00,NSE,17114.65,17086.45,17093.4,NIFTY,2302227
17087.55,2022-10-03 09:23:00,NSE,17100.75,17086.85,17091.0,NIFTY,1771534
17092.15,2022-10-03 09:24:00,NSE,17094.45,17078.15,17086.55,NIFTY,1737400
17061.25,2022-10-03 09:25:00,NSE,17106.8,17061.25,17095.9,NIFTY,2366201
17064.6,2022-10-03 09:26:00,NSE,17067.0,17055.95,17062.1,NIFTY,1739355
17058.45,2022-10-03 09:27:00,NSE,17070.0,17048.2,17066.85,NIFTY,1787508
17045.65,2022-10-03 09:28:00,NSE,17059.8,17044.7,17059.8,NIFTY,1318154
17039.45,2022-10-03 09:29:00,NSE,17049.25,17037.8,17045.75,NIFTY,1444165
17030.85,2022-10-03 09:30:00,NSE,17038.4,17020.95,17038.4,NIFTY,2194939
17056.9,2022-10-03 09:31:00,NSE,17061.85,17030.3,17031.65,NIFTY,2525085
17057.0,2022-10-03 09:32:00,NSE,17060.9,17050.4,17057.15,NIFTY,1584785
17049.6,2022-10-03 09:33:00,NSE,17060.05,17043.75,17057.7,NIFTY,962491
17018.4,2022-10-03 09:34:00,NSE,17046.55,17011.05,17046.55,NIFTY,1726254
