close,datetime,exchange_code,high,low,open,stock_code,volume
16593.1,2022-03-02 09:07:00,NSE,16593.1,16593.1,16593.1,NIFTY,0
16611.7,2022-03-02 09:15:00,NSE,16627.05,16547.4,16613.9,NIFTY,30712840
16601.15,2022-03-02 09:16:00,NSE,16618.4,16600.15,16609.8,NIFTY,18187192
16632.9,2022-03-02 09:17:00,NSE,16639.6,16594.9,16600.25,NIFTY,12989374
16611.6,2022-03-02 09:18:00,NSE,16641.35,16610.25,16635.0,NIFTY,11702308
16612.0,2022-03-02 09:19:00,NSE,16621.65,16604.25,16613.9,NIFTY,10872990
16608.9,2022-03-02 09:20:00,NSE,16615.8,16601.65,16613.35,NIFTY,9288368
16639.25,2022-03-02 09:21:00,NSE,16639.25,16608.3,16608.3,NIFTY,7986178
16646.3,2022-03-02 09:22:00,NSE,16648.45,16633.6,16640.6,NIFTY,6970026
16653.05,2022-03-02 09:23:00,NSE,16655.25,16643.4,16645.4,NIFTY,6040568
16657.3,2022-03-02 09:24:00,NSE,16657.55,16644.0,16653.15,NIFTY,6908778
16665.2,2022-03-02 09:25:00,NSE,16667.1,16653.1,16656.2,NIFTY,7053390
16662.0,2022-03-02 09:26:00,NSE,16667.95,16652.55,16663.85,NIFTY,5032568
16657.25,2022-03-02 09:27:00,NSE,16671.15,16655.7,16661.15,NIFTY,4854566
16666.35,2022-03-02 09:28:00,NSE,16673.85,16654.65,16654.65,NIFTY,6604896
16677.25,2022-03-02 09:29:00,NSE,16678.5,16662.6,16662.6,NIFTY,8899196
16645.1,2022-03-02 09:30:00,NSE,16676.25,16643.25,16676.25,NIFTY,5250138
16635.2,2022-03-02 09:31:00,NSE,16648.7,16631.1,16646.35,NIFTY,5361134
16643.55,2022-03-02 09:32:00,NSE,16649.1,16632.0,16636.35,NIFTY,5489030
16646.3,2022-03-02 09:33:00,NSE,16652.0,16640.25,16645.55,NIFTY,5631004
16642.75,2022-03-02 09:34:00,NSE,16647.85,16635.35,16645.5,NIFTY,4879014
16639.2,2022-03-02 09:35:00,NSE,16646.05,16631.1,16641.95,NIFTY,9586644
16629.4,2022-03-02 09:36:00,NSE,16639.25,16629.4,16639.25,NIFTY,4529972
16617.8,2022-03-02 09:37:00,NSE,16628.85,16617.5,16628.6,NIFTY,6647736
16623.9,2022-03-02 09:38:00,NSE,16623.9,16616.65,16618.1,NIFTY,3069154
16641.0,2022-03-02 09:39:00,NSE,16641.0,16623.5,16623.5,NIFTY,4645980
16633.4,2022-03-02 09:40:00,NSE,16659.9,16633.4,16642.85,NIFTY,5830912
16631.8,2022-03-02 09:41:00,NSE,16632.85,16623.75,16632.85,NIFTY,5042470
16627.5,2022-03-02 09:42:00,NSE,16637.9,16627.5,16631.6,NIFTY,4365674
16631.2,2022-03-02 09:43:00,NSE,16631.7,16625.9,16627.65,NIFTY,4827842
16616.3,2022-03-02 09:44:00,NSE,16632.45,16616.3,16631.6,NIFTY,3538476
16612.15,2022-03-02 09:45:00,NSE,16616.1,16606.2,16616.1,NIFTY,4637960
16617.75,2022-03-02 09:46:00,NSE,16621.2,16610.9,16612.8,NIFTY,3780748
16601.9,2022-03-02 09:47:00,NSE,16616.6,16601.5,16615.8,NIFTY,4195206
16589.4,2022-03-02 09:48:00,NSE,16601.45,16583.8,16601.45,NIFTY,6285164
16592.85,2022-03-02 09:49:00,NSE,16594.2,16582.75,16587.75,NIFTY,4158976
16597.15,2022-03-02 09:50:00,NSE,16602.05,16588.0,16591.9,NIFTY,3043098
16601.45,2022-03-02 09:51:00,NSE,16606.0,16594.4,16594.8,NIFTY,4730104
16600.65,2022-03-02 09:52:00,NSE,16608.1,16600.05,16602.0,NIFTY,2663740
16576.1,2022-03-02 09:53:00,NSE,16599.65,16568.35,16599.65,NIFTY,4833024
16574.4,2022-03-02 09:54:00,NSE,16579.85,16567.55,16573.45,NIFTY,2476004
