close,datetime,exchange_code,high,low,open,stock_code,volume
18130.7,2022-11-01 09:07:00,NSE,18130.7,18130.7,18130.7,NIFTY,0
18113.9,2022-11-01 09:15:00,NSE,18120.95,18084.9,18090.85,NIFTY,11546382
18106.2,2022-11-01 09:16:00,NSE,18115.1,18099.5,18111.65,NIFTY,5602597
18108.0,2022-11-01 09:17:00,NSE,18114.9,18105.75,18107.75,NIFTY,4385667
18101.0,2022-11-01 09:18:00,NSE,18107.55,18098.95,18107.55,NIFTY,3509762
18099.45,2022-11-01 09:19:00,NSE,18106.05,18099.45,18101.05,NIFTY,2619286
18093.6,2022-11-01 09:20:00,NSE,18105.85,18093.6,18100.45,NIFTY,4337832
18100.75,2022-11-01 09:21:00,NSE,18102.1,18088.65,18093.4,NIFTY,2749455
18102.4,2022-11-01 09:22:00,NSE,18105.1,18099.1,18102.3,NIFTY,2130010
18111.4,2022-11-01 09:23:00,NSE,18111.4,18101.55,18103.05,NIFTY,1982344
18109.45,2022-11-01 09:24:00,NSE,18111.5,18106.9,18109.4,NIFTY,1905241
18113.6,2022-11-01 09:25:00,NSE,18118.45,18109.7,18109.8,NIFTY,1731719
18111.55,2022-11-01 09:26:00,NSE,18116.2,18110.15,18113.1,NIFTY,1875888
18111.85,2022-11-01 09:27:00,NSE,18114.45,18108.7,18112.25,NIFTY,1859107
18116.95,2022-11-01 09:28:00,NSE,18116.95,18109.9,18112.3,NIFTY,2148087
18119.95,2022-11-01 09:29:00,NSE,18120.5,18116.2,18116.9,NIFTY,1182948
18117.4,2022-11-01 09:30:00,NSE,18122.65,18115.7,18121.4,NIFTY,1377527
18114.4,2022-11-01 09:31:00,NSE,18117.4,18112.4,18117.0,NIFTY,1561027
18110.65,2022-11-01 09:32:00,NSE,18115.7,18109.1,18114.5,NIFTY,1786360
18110.7,2022-11-01 09:33:00,NSE,18115.55,18110.45,18110.45,NIFTY,1390357
18112.15,2022-11-01 09:34:00,NSE,18114.45,18110.65,18110.9,NIFTY,1657734
18107.25,2022-11-01 09:35:00,NSE,18112.75,18104.85,18112.1,NIFTY,1619396
