Date,nav,Rolling_Max_1Y,Drawdown_Pct,Falls_1Pct_Or_More
2013-03-13,39.7291,39.9278,-0.49764825510044436,False
2013-03-14,39.7965,39.9278,-0.3288435626305381,False
2013-03-15,39.8049,39.9278,-0.30780558908829,False
2013-03-18,39.7955,39.9278,-0.33134808329034093,False
2013-03-19,39.7342,39.9278,-0.4848751997355137,False
2013-03-20,39.6843,39.9278,-0.6098507806590832,False
2013-03-21,39.6723,39.9278,-0.6399050285765754,False
2013-03-22,39.628,39.9278,-0.7508552938053127,False
2013-03-25,39.6522,39.9278,-0.6902458938383712,False
2013-03-26,39.6241,39.9278,-0.7606229243785012,False
2013-03-28,39.663,39.9278,-0.663197070712639,False
2013-04-02,39.6273,39.9278,-0.7526084582671712,False
2013-04-03,39.7275,39.9278,-0.5016554881561183,False
2013-04-04,39.7591,39.9278,-0.4225126353067316,False
2013-04-05,39.8437,39.9278,-0.21063018748841508,False
2013-04-08,39.9578,39.9578,0.0,False
2013-04-09,40.0464,40.0464,0.0,False
2013-04-10,40.0468,40.0468,0.0,False
2013-04-12,40.1881,40.1881,0.0,False
2013-04-15,40.3404,40.3404,0.0,False
2013-04-16,40.3866,40.3866,0.0,False
2013-04-17,40.4743,40.4743,0.0,False
2013-04-18,40.6303,40.6303,0.0,False
2013-04-22,40.7206,40.7206,0.0,False
2013-04-23,40.8153,40.8153,0.0,False
2013-04-25,40.8026,40.8153,-0.031115782561937252,False
2013-04-26,40.8649,40.8649,0.0,False
2013-04-29,40.8676,40.8676,0.0,False
2013-04-30,40.9163,40.9163,0.0,False
2013-05-02,40.9676,40.9676,0.0,False
2013-05-03,40.9269,40.9676,-0.09934680088653951,False
2013-05-06,40.9559,40.9676,-0.028559154063205076,False
2013-05-07,41.0156,41.0156,0.0,False
2013-05-08,41.1857,41.1857,0.0,False
2013-05-09,41.4609,41.4609,0.0,False
2013-05-10,41.506,41.506,0.0,False
2013-05-13,41.5913,41.5913,0.0,False
2013-05-14,41.837,41.837,0.0,False
2013-05-15,41.9859,41.9859,0.0,False
2013-05-16,42.1224,42.1224,0.0,False
2013-05-17,42.1317,42.1317,0.0,False
2013-05-20,42.3009,42.3009,0.0,False
2013-05-21,42.3841,42.3841,0.0,False
2013-05-22,42.3499,42.3841,-0.0806906363471171,False
2013-05-23,42.3736,42.3841,-0.024773440983749315,False
2013-05-24,42.4604,42.4604,0.0,False
2013-05-27,42.5008,42.5008,0.0,False
2013-05-28,42.4903,42.5008,-0.02470541730979275,False
2013-05-29,42.392,42.5008,-0.2559951812671647,False
2013-05-30,42.3412,42.5008,-0.37552234310882976,False
2013-05-31,42.2703,42.5008,-0.5423427323720948,False
2013-06-03,42.2735,42.5008,-0.5348134623348257,False
2013-06-04,42.4043,42.5008,-0.2270545495614175,False
2013-06-05,42.4046,42.5008,-0.22634868049541673,False
2013-06-06,42.3841,42.5008,-0.2745830666716899,False
2013-06-07,42.3526,42.5008,-0.34869931860105147,False
2013-06-10,42.2372,42.5008,-0.6202236193200993,False
2013-06-11,42.1813,42.5008,-0.7517505552836603,False
2013-06-12,42.1897,42.5008,-0.7319862214358228,False
2013-06-13,42.1364,42.5008,-0.8573956254940996,False
2013-06-14,42.1651,42.5008,-0.7898674848473338,False
2013-06-17,42.3314,42.5008,-0.3985807325979652,False
2013-06-18,42.2801,42.5008,-0.5192843428829593,False
2013-06-19,42.2739,42.5008,-0.5338723035801692,False
2013-06-20,41.9082,42.5008,-1.3943266950269109,True
2013-06-21,41.9184,42.5008,-1.370327146783119,True
2013-06-24,41.7446,42.5008,-1.7792606256823396,True
2013-06-25,41.733,42.5008,-1.8065542295674462,True
2013-06-26,41.5908,42.5008,-2.141136166848616,True
2013-06-27,41.5546,42.5008,-2.2263110341452337,True
2013-06-28,41.7884,42.5008,-1.6762037420471974,True
2013-07-02,41.7717,42.5008,-1.7154971200542002,True
2013-07-03,41.6563,42.5008,-1.9870214207732477,True
2013-07-04,41.8599,42.5008,-1.5079716146519475,True
2013-07-05,41.7529,42.5008,-1.7597315815231744,True
2013-07-08,41.5672,42.5008,-2.196664533373486,True
2013-07-09,41.6786,42.5008,-1.9345518202010203,True
2013-07-10,41.7292,42.5008,-1.8154952377367,True
2013-07-11,41.8363,42.5008,-1.5634999811768173,True
2013-07-12,41.7023,42.5008,-1.8787881639874948,True
2013-07-15,41.6679,42.5008,-1.9597278168881411,True
2013-07-16,40.1057,42.5008,-5.635423333207845,True
2013-07-17,40.1993,42.5008,-5.415192184617695,True
2013-07-18,40.4005,42.5008,-4.941789331024351,True
2013-07-19,40.4074,42.5008,-4.925554342506484,True
2013-07-22,40.1123,42.5008,-5.619894213755978,True
2013-07-23,39.9401,42.5008,-6.025063057636556,True
2013-07-24,39.5382,42.5008,-6.970692316379915,True
2013-07-25,39.67,42.5008,-6.660580506719866,True
2013-07-26,39.8131,42.5008,-6.32388096224071,True
2013-07-29,39.8108,42.5008,-6.329292625079994,True
2013-07-30,39.5626,42.5008,-6.913281632345732,True
2013-07-31,39.5446,42.5008,-6.955633776305377,True
2013-08-01,39.7805,42.5008,-6.400585400745386,True
2013-08-02,39.4755,42.5008,-7.118218951172688,True
2013-08-05,39.7094,42.5008,-6.567876369385979,True
2013-08-06,39.5504,42.5008,-6.941986974362823,True
2013-08-07,39.639,42.5008,-6.733520310205915,True
2013-08-08,39.7242,42.5008,-6.533053495463603,True
2013-08-12,39.3316,42.5008,-7.456800813161156,True
2013-08-13,39.0708,42.5008,-8.07043632119866,True
2013-08-14,38.7485,42.5008,-8.828774987764932,True
2013-08-16,38.0509,42.5008,-10.47015585588977,True
2013-08-19,37.2694,42.5008,-12.308944772804278,True
2013-08-20,37.8613,42.5008,-10.916265105598008,True
2013-08-21,39.2965,42.5008,-7.53938749388246,True
2013-08-22,39.3997,42.5008,-7.296568535180503,True
2013-08-23,39.2193,42.5008,-7.721031133531607,True
2013-08-26,39.2193,42.5008,-7.721031133531607,True
2013-08-27,38.4953,42.5008,-9.424528479463913,True
2013-08-28,37.9224,42.5008,-10.772503105823878,True
2013-08-29,38.1955,42.5008,-10.129926966080628,True
2013-08-30,38.2177,42.5008,-10.077692655197074,True
2013-09-02,38.5822,42.5008,-9.220061740014302,True
2013-09-03,38.6615,42.5008,-9.033477016903216,True
2013-09-04,38.9117,42.5008,-8.44478221586416,True
2013-09-05,39.099,42.5008,-8.004084628995223,True
2013-09-06,38.8862,42.5008,-8.504781086473658,True
2013-09-10,39.0709,42.5008,-8.070201031509987,True
2013-09-11,39.0821,42.5008,-8.043848586379553,True
2013-09-12,38.9541,42.5008,-8.34501938787035,True
2013-09-13,38.9874,42.5008,-8.266667921545,True
2013-09-16,39.0927,42.5008,-8.01890787938109,True
2013-09-17,39.1217,42.5008,-7.950673869668338,True
2013-09-18,39.2354,42.5008,-7.68314949365659,True
2013-09-19,39.998,42.5008,-5.888830327899712,True
2013-09-20,39.0267,42.5008,-8.174199073899786,True
2013-09-23,38.167,42.5008,-10.196984527350066,True
2013-09-24,38.1193,42.5008,-10.309217708843118,True
2013-09-25,38.1332,42.5008,-10.276512442118728,True
2013-09-26,38.2739,42.5008,-9.945459850167527,True
2013-09-27,38.3399,42.5008,-9.79016865564883,True
2013-09-30,38.4107,42.5008,-9.623583556074237,True
2013-10-01,38.5256,42.5008,-9.35323570379852,True
2013-10-03,38.7106,42.5008,-8.917949779768849,True
2013-10-04,38.8048,42.5008,-8.696306893046716,True
2013-10-07,38.7708,42.5008,-8.776305387192705,True
2013-10-08,39.3554,42.5008,-7.4008018672589575,True
2013-10-09,39.4807,42.5008,-7.105983887362119,True
2013-10-10,39.5284,42.5008,-6.9937507058690676,True
2013-10-11,39.3926,42.5008,-7.3132741030757,True
2013-10-14,39.1955,42.5008,-7.777030079433789,True
2013-10-15,38.9239,42.5008,-8.416076873847068,True
2013-10-17,39.1668,42.5008,-7.844558220080554,True
2013-10-18,39.3003,42.5008,-7.530446485713206,True
2013-10-21,39.2503,42.5008,-7.648091330045541,True
2013-10-22,39.2577,42.5008,-7.630679893084362,True
2013-10-23,39.2129,42.5008,-7.736089673606146,True
2013-10-24,39.2888,42.5008,-7.55750479990964,True
2013-10-25,39.3021,42.5008,-7.526211271317234,True
2013-10-28,39.1842,42.5008,-7.803617814252911,True
2013-10-29,39.3627,42.5008,-7.383625719986451,True
2013-10-30,39.4674,42.5008,-7.137277415954523,True
2013-10-31,39.4376,42.5008,-7.2073937431765875,True
2013-11-01,39.3449,42.5008,-7.425507284568751,True
2013-11-05,39.3199,42.5008,-7.484329706734935,True
2013-11-06,39.1848,42.5008,-7.80220607612091,True
2013-11-07,39.0055,42.5008,-8.2240804878967,True
2013-11-08,38.6521,42.5008,-9.055594247637694,True
2013-11-11,38.7384,42.5008,-8.852539246320069,True
2013-11-12,38.5237,42.5008,-9.357706207883146,True
2013-11-13,38.8864,42.5008,-8.504310507096328,True
2013-11-14,38.7193,42.5008,-8.897479576855027,True
2013-11-18,38.8979,42.5008,-8.477252192899895,True
2013-11-19,39.0771,42.5008,-8.055613070812777,True
2013-11-20,39.0369,42.5008,-8.150199525655976,True
2013-11-21,38.9288,42.5008,-8.404547679102501,True
2013-11-22,38.8758,42.5008,-8.529251214094794,True
2013-11-25,38.8732,42.5008,-8.535368746000078,True
2013-11-26,38.9938,42.5008,-8.251609381470463,True
2013-11-27,39.1153,42.5008,-7.965732409742876,True
2013-11-28,39.1055,42.5008,-7.988790799232012,True
2013-11-29,39.0639,42.5008,-8.086671309716527,True
2013-12-02,39.119,42.5008,-7.9570266912622785,True
2013-12-03,39.0592,42.5008,-8.097729925083765,True
2013-12-04,39.0548,42.5008,-8.108082671385004,True
2013-12-05,39.0601,42.5008,-8.09561231788578,True
2013-12-06,38.8635,42.5008,-8.55819184580054,True
2013-12-09,38.727,42.5008,-8.879362270827846,True
2013-12-10,38.7771,42.5008,-8.761482136806839,True
2013-12-11,38.8004,42.5008,-8.706659639347954,True
2013-12-12,38.7895,42.5008,-8.73230621541242,True
2013-12-13,38.6228,42.5008,-9.124534126416444,True
2013-12-16,38.6736,42.5008,-9.005006964574779,True
2013-12-17,38.6017,42.5008,-9.174180250724685,True
2013-12-18,38.9159,42.5008,-8.43490004894025,True
2013-12-19,39.1593,42.5008,-7.862204946730405,True
2013-12-20,39.0833,42.5008,-8.041025110115568,True
2013-12-23,39.0148,42.5008,-8.202198546850877,True
2013-12-24,38.9738,42.5008,-8.298667319203407,True
2013-12-26,38.9497,42.5008,-8.355372134171587,True
2013-12-27,38.8944,42.5008,-8.485487332003164,True
2013-12-30,39.0613,42.5008,-8.092788841621793,True
2013-12-31,39.1614,42.5008,-7.857263863268452,True
2014-01-01,39.1199,42.5008,-7.954909084064293,True
2014-01-02,39.1242,42.5008,-7.94479162745171,True
2014-01-03,39.1481,42.5008,-7.888557391860856,True
2014-01-06,39.3447,42.5008,-7.425977863946079,True
2014-01-07,39.3429,42.5008,-7.43021307834205,True
2014-01-08,39.3292,42.5008,-7.462447765689112,True
2014-01-09,39.4455,42.5008,-7.1888058577720795,True
2014-01-10,39.5553,42.5008,-6.930457779618256,True
2014-01-13,39.7427,42.5008,-6.489524903060646,True
2014-01-15,40.0158,42.5008,-5.846948763317395,True
2014-01-16,40.1541,42.5008,-5.521543123894135,True
2014-01-17,40.0749,42.5008,-5.707892557316565,True
2014-01-20,40.3496,42.5008,-5.061551782554671,True
2014-01-21,40.2546,42.5008,-5.285076986786119,True
2014-01-22,40.1337,42.5008,-5.569542220381736,True
2014-01-23,40.0885,42.5008,-5.675893159658159,True
2014-01-24,39.8198,42.5008,-6.308116553100171,True
2014-01-27,39.7183,42.5008,-6.546935587094829,True
2014-01-28,39.6833,42.5008,-6.62928697812746,True
2014-01-29,39.5965,42.5008,-6.833518427888414,True
2014-01-30,39.418,42.5008,-7.253510522154875,True
2014-01-31,39.4779,42.5008,-7.112571998644731,True
2014-02-03,39.5899,42.5008,-6.849047547340281,True
2014-02-04,39.8101,42.5008,-6.330939652900651,True
2014-02-05,39.7471,42.5008,-6.47917215675939,True
2014-02-06,39.7408,42.5008,-6.493995407145273,True
2014-02-07,39.7175,42.5008,-6.5488179046041415,True
2014-02-10,39.8155,42.5008,-6.3182340097127545,True
2014-02-11,39.6495,42.5008,-6.708814892896122,True
2014-02-12,39.4229,42.5008,-7.241981327410308,True
2014-02-13,39.3187,42.5008,-7.487153182998904,True
2014-02-14,39.4114,42.5008,-7.26903964160674,True
2014-02-17,39.4414,42.5008,-7.198452735007334,True
2014-02-18,39.4874,42.5008,-7.090219478221581,True
2014-02-20,39.5005,42.5008,-7.059396529006504,True
2014-02-21,39.5226,42.5008,-7.00739750781162,True
2014-02-24,39.346,42.5008,-7.422919097993454,True
2014-02-25,39.3625,42.5008,-7.3840962993637795,True
2014-02-26,39.3279,42.5008,-7.465506531641754,True
2014-02-28,39.5063,42.5008,-7.04574972706395,True
2014-03-03,39.4477,42.5008,-7.183629484621468,True
2014-03-04,39.5304,42.5008,-6.9890449120957685,True
2014-03-05,39.5585,42.5008,-6.922928509580986,True
2014-03-06,39.6695,42.5008,-6.661756955163195,True
2014-03-07,39.6473,42.5008,-6.71399126604675,True
2014-03-10,39.7248,42.5008,-6.531641757331618,True
2014-03-11,39.8852,42.5008,-6.154237096713476,True
2014-03-12,39.9107,42.5008,-6.094238226103978,True
2014-03-13,39.8964,42.5008,-6.127884651583025,True
2014-03-14,39.8371,42.5008,-6.267411436961183,True
2014-03-18,39.9243,42.5008,-6.062238828445573,True
2014-03-19,39.9886,42.5008,-5.910947558634191,True
2014-03-20,39.9827,42.5008,-5.9248296502654,True
2014-03-21,40.0407,42.5008,-5.7883616308398835,True
2014-03-24,40.1179,42.5008,-5.606717991190753,True
2014-03-25,40.1241,42.5008,-5.592130030493543,True
2014-03-26,40.1489,42.5008,-5.533778187704703,True
2014-03-27,40.1077,42.5008,-5.630717539434545,True
2014-03-28,40.1416,42.5008,-5.550954334977227,True
2014-03-31,40.1599,42.5008,-5.5078963219515815,True
2014-04-02,39.7357,42.5008,-6.505995181267169,True
2014-04-03,39.5538,42.5008,-6.933987124948226,True
2014-04-04,39.3972,42.5008,-7.302450777397132,True
2014-04-07,39.3917,42.5008,-7.315391710273684,True
2014-04-09,39.5794,42.5008,-6.873752964650073,True
2014-04-10,39.6533,42.5008,-6.699873884726867,True
2014-04-11,39.8171,42.5008,-6.314469374694111,True
2014-04-15,39.9035,42.5008,-6.11117908368783,True
2014-04-16,39.87,42.5008,-6.190001129390507,True
2014-04-17,40.1746,42.5008,-5.473308737717879,True
2014-04-21,40.3731,42.5008,-5.006258705718474,True
2014-04-22,40.5076,42.5008,-4.689794074464484,True
2014-04-23,40.4848,42.5008,-4.743440123480025,True
2014-04-25,40.3782,42.5008,-4.994258931596578,True
2014-04-28,40.4517,42.5008,-4.821321010428029,True
2014-04-29,40.581,42.5008,-4.517091442984592,True
2014-04-30,40.5778,42.5008,-4.524620713021861,True
2014-05-02,40.6618,42.5008,-4.326977374543535,True
2014-05-05,40.886,42.5008,-3.7994578925573057,True
2014-05-06,40.8348,42.5008,-3.9199262131536274,True
2014-05-07,40.7708,42.5008,-4.070511613899026,True
2014-05-08,40.8439,42.5008,-3.898514851485149,True
2014-05-09,40.9071,42.5008,-3.7498117682490646,True
2014-05-12,40.9308,42.5008,-3.694048112035539,True
2014-05-13,40.8304,42.5008,-3.930278959454883,True
2014-05-15,40.8602,42.5008,-3.8601626322328033,True
2014-05-16,40.6715,42.5008,-4.3041542747430555,True
2014-05-19,40.7394,42.5008,-4.144392576139731,True
2014-05-20,40.816,42.5008,-3.9641606746225855,True
2014-05-21,40.9966,42.5008,-3.5392274968941697,True
2014-05-22,41.1491,42.5008,-3.1804107216805355,True
2014-05-23,41.3685,42.5008,-2.6641851447502183,True
2014-05-26,41.2398,42.5008,-2.967002974061655,True
2014-05-27,41.3165,42.5008,-2.7865357828558532,True
2014-05-28,41.305,42.5008,-2.8135940970522872,True
2014-05-29,41.4293,42.5008,-2.5211290140420894,True
2014-05-30,41.6671,42.5008,-1.961610134397471,True
2014-06-02,41.6963,42.5008,-1.8929055453073762,True
2014-06-03,41.9215,42.5008,-1.3630331664345057,True
2014-06-04,41.9967,42.5008,-1.1860953205586744,True
2014-06-05,42.2548,42.5008,-0.5788126341151111,False
2014-06-06,42.4769,42.5008,-0.0562342355908538,False
2014-06-09,42.3588,42.5008,-0.3341113579038416,False
2014-06-10,42.3448,42.5008,-0.3670519143169042,False
2014-06-11,42.3937,42.5008,-0.251995256559866,False
2014-06-12,42.3799,42.5008,-0.28446523359560033,False
2014-06-13,42.2852,42.5008,-0.5072845687610467,False
2014-06-16,42.2017,42.5008,-0.7037514587960597,False
2014-06-17,42.3113,42.5008,-0.44587396001956514,False
2014-06-18,42.1529,42.5008,-0.8185728268644252,False
2014-06-19,42.1364,42.5008,-0.8573956254940996,False
2014-06-20,41.998,42.5008,-1.1830365546060324,True
2014-06-23,41.886,42.5008,-1.446561005910466,True
2014-06-24,42.0211,42.5008,-1.1286846365244918,True
2014-06-25,42.0301,42.5008,-1.1075085645446692,True
2014-06-26,41.9464,42.5008,-1.3044460339570105,True
2014-06-27,41.9066,42.5008,-1.3980913300455537,True
2014-06-30,41.9879,42.5008,-1.2068008131611518,True
2014-07-02,42.1938,42.5008,-0.7223393442005682,False
2014-07-03,42.2406,42.5008,-0.6122237699055019,False
2014-07-04,42.3013,42.5008,-0.4694029288860456,False
2014-07-07,42.2882,42.5008,-0.5002258781011059,False
2014-07-08,42.2046,42.5008,-0.6969280578247914,False
2014-07-09,42.1933,42.5008,-0.7235157926438972,False
2014-07-10,42.1276,42.5008,-0.8781011180965936,False
2014-07-11,42.0903,42.5008,-0.9658641719685254,False
2014-07-14,42.0956,42.5008,-0.9533938184693009,False
2014-07-15,42.223,42.5008,-0.6536347551104901,False
2014-07-16,42.2435,42.5008,-0.6054003689342337,False
2014-07-17,42.2871,42.5008,-0.5028140646764198,False
2014-07-18,42.2223,42.5008,-0.6552817829311475,False
2014-07-21,42.3858,42.5008,-0.2705831419643745,False
2014-07-22,42.4537,42.5008,-0.11082144336106702,False
2014-07-23,42.5185,42.5185,0.0,False
2014-07-24,42.5337,42.5337,0.0,False
2014-07-25,42.4654,42.5337,-0.1605785530062061,False
2014-07-28,42.395,42.5337,-0.32609436752504495,False
2014-07-30,42.3015,42.5337,-0.5459200586828937,False
2014-07-31,42.3516,42.5337,-0.42813110545286553,False
2014-08-01,42.2863,42.5337,-0.5816564277267344,False
2014-08-04,42.3386,42.5337,-0.4586951052929879,False
2014-08-05,42.0311,42.5337,-1.181651255357519,True
2014-08-06,41.8883,42.5337,-1.5173850382167602,True
2014-08-07,41.9367,42.5337,-1.4035929157350553,True
2014-08-08,41.965,42.5337,-1.3370574391600065,True
2014-08-11,42.0784,42.5337,-1.0704453174776731,True
2014-08-12,42.0066,42.5337,-1.2392526396716117,True
2014-08-13,42.1631,42.5337,-0.8713091031346981,False
2014-08-14,42.2945,42.5337,-0.5623775970583416,False
2014-08-19,42.3364,42.5337,-0.4638674744967063,False
2014-08-20,42.5681,42.5681,0.0,False
2014-08-21,42.5142,42.5681,-0.1266206384593128,False
2014-08-22,42.4989,42.5681,-0.16256304603682606,False
2014-08-25,42.3687,42.5681,-0.46842588699050286,False
2014-08-26,42.3792,42.5681,-0.44375952884907677,False
2014-08-27,42.4353,42.5681,-0.3119707010648893,False
2014-08-28,42.4269,42.5681,-0.33170378757801683,False
2014-09-01,42.4763,42.5681,-0.21565444546502946,False
2014-09-02,42.552,42.5681,-0.03782174915018889,False
2014-09-03,42.5798,42.5798,0.0,False
2014-09-04,42.5666,42.5798,-0.03100061531523788,False
2014-09-05,42.6102,42.6102,0.0,False
2014-09-08,42.7286,42.7286,0.0,False
2014-09-09,42.6773,42.7286,-0.12006010026070987,False
2014-09-10,42.6256,42.7286,-0.24105634165407136,False
2014-09-11,42.7483,42.7483,0.0,False
2014-09-12,42.7724,42.7724,0.0,False
2014-09-15,42.805,42.805,0.0,False
2014-09-16,42.8482,42.8482,0.0,False
2014-09-17,42.8752,42.8752,0.0,False
2014-09-18,43.0944,43.0944,0.0,False
2014-09-19,43.0787,43.0944,-0.036431647731497575,False
2014-09-22,43.1525,43.1525,0.0,False
2014-09-23,43.082,43.1525,-0.16337408029662862,False
2014-09-24,43.0676,43.1525,-0.1967441052082837,False
2014-09-25,43.0507,43.1525,-0.23590753722265065,False
2014-09-26,43.2,43.2,0.0,False
2014-09-29,43.0852,43.2,-0.26574074074074644,False
2014-09-30,43.0109,43.2,-0.43773148148148927,False
2014-10-01,43.1171,43.2,-0.1918981481481532,False
2014-10-07,43.2934,43.2934,0.0,False
2014-10-08,43.4551,43.4551,0.0,False
2014-10-09,43.2944,43.4551,-0.3698069961868653,False
2014-10-10,43.3189,43.4551,-0.313426962542952,False
2014-10-13,43.4748,43.4748,0.0,False
2014-10-14,43.5481,43.5481,0.0,False
2014-10-16,43.6374,43.6374,0.0,False
2014-10-17,43.6034,43.6374,-0.07791481618977969,False
2014-10-20,43.7419,43.7419,0.0,False
2014-10-21,43.782,43.782,0.0,False
2014-10-22,43.8513,43.8513,0.0,False
2014-10-27,44.0541,44.0541,0.0,False
2014-10-28,44.1118,44.1118,0.0,False
2014-10-29,44.1455,44.1455,0.0,False
2014-10-30,44.3117,44.3117,0.0,False
2014-10-31,44.4266,44.4266,0.0,False
2014-11-03,44.5311,44.5311,0.0,False
2014-11-05,44.8128,44.8128,0.0,False
2014-11-07,44.7804,44.8128,-0.07230077120823213,False
2014-11-10,44.8829,44.8829,0.0,False
2014-11-11,44.8339,44.8829,-0.10917298124675431,False
2014-11-12,44.8874,44.8874,0.0,False
2014-11-13,44.7385,44.8874,-0.3317189233504226,False
2014-11-14,44.6912,44.8874,-0.4370937055832984,False
2014-11-17,44.8306,44.8874,-0.1265388505460388,False
2014-11-18,44.9482,44.9482,0.0,False
2014-11-19,44.9413,44.9482,-0.015351004044659593,False
2014-11-20,44.9403,44.9482,-0.017575787239532067,False
2014-11-21,44.9587,44.9587,0.0,False
2014-11-24,45.0234,45.0234,0.0,False
2014-11-25,45.0615,45.0615,0.0,False
2014-11-26,45.101,45.101,0.0,False
2014-11-27,45.1098,45.1098,0.0,False
2014-11-28,45.3081,45.3081,0.0,False
2014-12-01,45.5072,45.5072,0.0,False
2014-12-02,45.9233,45.9233,0.0,False
2014-12-03,45.8909,45.9233,-0.07055242110213235,False
2014-12-04,45.9016,45.9233,-0.047252701787536204,False
2014-12-05,46.0679,46.0679,0.0,False
2014-12-08,46.1706,46.1706,0.0,False
2014-12-09,46.3176,46.3176,0.0,False
2014-12-10,46.324,46.324,0.0,False
2014-12-11,46.552,46.552,0.0,False
2014-12-12,46.7074,46.7074,0.0,False
2014-12-15,46.6909,46.7074,-0.035326308036843466,False
2014-12-16,46.0278,46.7074,-1.4550156934447234,True
2014-12-17,46.1884,46.7074,-1.1111729618861217,True
2014-12-18,46.2896,46.7074,-0.8945049392601595,False
2014-12-19,46.1706,46.7074,-1.1492825547985963,True
2014-12-22,46.2112,46.7074,-1.0623584271443105,True
2014-12-23,46.309,46.7074,-0.8529697649623021,False
2014-12-24,46.2488,46.7074,-0.9818572645876178,False
2014-12-26,46.1792,46.7074,-1.1308700548521182,True
2014-12-29,46.329,46.7074,-0.810149997644911,False
2014-12-30,46.544,46.7074,-0.3498374989830367,False
2014-12-31,46.5957,46.7074,-0.23914840046758978,False
2015-01-01,46.5337,46.7074,-0.3718896791514763,False
2015-01-02,46.4585,46.7074,-0.5328920042648467,False
2015-01-05,46.4053,46.7074,-0.6467925853290976,False
2015-01-06,46.3849,46.7074,-0.6904687479928191,False
2015-01-07,46.5097,46.7074,-0.42327339993233953,False
2015-01-08,46.5545,46.7074,-0.327357121141409,False
2015-01-09,46.5838,46.7074,-0.26462616202144257,False
2015-01-12,46.7682,46.7682,0.0,False
2015-01-13,46.9176,46.9176,0.0,False
2015-01-14,46.9212,46.9212,0.0,False
2015-01-15,47.3352,47.3352,0.0,False
2015-01-16,47.4077,47.4077,0.0,False
2015-01-19,47.3724,47.4077,-0.07446047793923655,False
2015-01-20,47.4663,47.4663,0.0,False
2015-01-21,47.6799,47.6799,0.0,False
2015-01-22,47.6314,47.6799,-0.10172001199667827,False
2015-01-23,47.655,47.6799,-0.05222326389107856,False
2015-01-27,47.6898,47.6898,0.0,False
2015-01-28,47.7129,47.7129,0.0,False
2015-01-29,47.7026,47.7129,-0.021587453288315874,False
2015-01-30,47.7805,47.7805,0.0,False
2015-02-02,48.033,48.033,0.0,False
2015-02-03,47.8351,48.033,-0.4120084108841925,False
2015-02-04,47.8072,48.033,-0.4700934774009526,False
2015-02-05,47.8702,48.033,-0.33893364978245016,False
2015-02-06,47.888,48.033,-0.30187579372515383,False
2015-02-09,47.8395,48.033,-0.4028480419711453,False
2015-02-10,47.8531,48.033,-0.374534174421759,False
2015-02-11,47.8215,48.033,-0.4403222784335788,False
2015-02-12,47.7702,48.033,-0.5471238523515054,False
2015-02-13,47.9572,48.033,-0.15780817354735488,False
