close,datetime,exchange_code,high,low,open,stock_code,volume
23337.9,2024-06-03 09:09:00,NSE,23337.9,23337.9,23337.9,NIFTY,0
23337.9,2024-06-03 09:10:00,NSE,23337.9,23337.9,23337.9,NIFTY,0
23337.9,2024-06-03 09:11:00,NSE,23337.9,23337.9,23337.9,NIFTY,0
23337.9,2024-06-03 09:12:00,NSE,23337.9,23337.9,23337.9,NIFTY,0
23337.9,2024-06-03 09:13:00,NSE,23337.9,23337.9,23337.9,NIFTY,0
23337.9,2024-06-03 09:14:00,NSE,23337.9,23337.9,23337.9,NIFTY,0
23109.55,2024-06-03 09:15:00,NSE,23337.9,23086.75,23337.9,NIFTY,0
23157.9,2024-06-03 09:16:00,NSE,23166.8,23107.15,23107.15,NIFTY,0
23173.25,2024-06-03 09:17:00,NSE,23187.5,23146.85,23156.3,NIFTY,0
23159.75,2024-06-03 09:18:00,NSE,23183.9,23146.65,23175.3,NIFTY,0
23147.2,2024-06-03 09:19:00,NSE,23161.8,23135.4,23160.55,NIFTY,0
23140.45,2024-06-03 09:20:00,NSE,23161.0,23133.4,23145.6,NIFTY,0
23130.8,2024-06-03 09:21:00,NSE,23145.9,23116.55,23140.8,NIFTY,0
23098.3,2024-06-03 09:22:00,NSE,23137.95,23085.75,23132.8,NIFTY,0
23090.8,2024-06-03 09:23:00,NSE,23116.0,23083.25,23095.3,NIFTY,0
23114.9,2024-06-03 09:24:00,NSE,23130.6,23087.25,23090.1,NIFTY,0
23097.25,2024-06-03 09:25:00,NSE,23114.3,23096.85,23114.3,NIFTY,0
23101.05,2024-06-03 09:26:00,NSE,23102.95,23089.8,23095.6,NIFTY,0
23125.0,2024-06-03 09:27:00,NSE,23126.9,23092.6,23099.15,NIFTY,0
23141.4,2024-06-03 09:28:00,NSE,23142.75,23124.05,23125.8,NIFTY,0
23132.95,2024-06-03 09:29:00,NSE,23142.5,23113.45,23137.7,NIFTY,0
23147.4,2024-06-03 09:30:00,NSE,23155.1,23133.4,23135.6,NIFTY,0
23142.35,2024-06-03 09:31:00,NSE,23147.95,23128.45,23147.3,NIFTY,0
23135.65,2024-06-03 09:32:00,NSE,23148.1,23134.65,23145.25,NIFTY,0
23125.6,2024-06-03 09:33:00,NSE,23137.3,23114.0,23136.25,NIFTY,0
23143.2,2024-06-03 09:34:00,NSE,23150.2,23124.55,23124.55,NIFTY,0
23156.25,2024-06-03 09:35:00,NSE,23156.8,23135.4,23144.8,NIFTY,0
23146.6,2024-06-03 09:36:00,NSE,23163.65,23142.15,23156.95,NIFTY,0
23149.35,2024-06-03 09:37:00,NSE,23156.85,23140.8,23145.55,NIFTY,0
23136.55,2024-06-03 09:38:00,NSE,23153.15,23136.55,23151.0,NIFTY,0
23146.5,2024-06-03 09:39:00,NSE,23152.9,23136.3,23138.15,NIFTY,0
23156.9,2024-06-03 09:40:00,NSE,23156.9,23139.0,23144.2,NIFTY,0
23122.65,2024-06-03 09:41:00,NSE,23157.3,23117.5,23155.1,NIFTY,0
23121.4,2024-06-03 09:42:00,NSE,23130.5,23114.7,23122.25,NIFTY,0
23118.55,2024-06-03 09:43:00,NSE,23129.55,23109.85,23120.7,NIFTY,0
23105.7,2024-06-03 09:44:00,NSE,23122.75,23105.65,23118.5,NIFTY,0
23084.65,2024-06-03 09:45:00,NSE,23106.6,23079.05,23105.8,NIFTY,0
23086.45,2024-06-03 09:46:00,NSE,23088.55,23063.0,23085.05,NIFTY,0
23108.8,2024-06-03 09:47:00,NSE,23111.35,23076.55,23082.2,NIFTY,0
23120.15,2024-06-03 09:48:00,NSE,23126.45,23109.35,23110.1,NIFTY,0
23106.45,2024-06-03 09:49:00,NSE,23120.65,23104.05,23118.35,NIFTY,0
23103.95,2024-06-03 09:50:00,NSE,23117.05,23089.55,23107.5,NIFTY,0
23115.45,2024-06-03 09:51:00,NSE,23122.2,23095.45,23103.5,NIFTY,0
23111.95,2024-06-03 09:52:00,NSE,23116.45,23106.35,23115.3,NIFTY,0
23110.7,2024-06-03 09:53:00,NSE,23118.95,23105.8,23112.65,NIFTY,0
23128.1,2024-06-03 09:54:00,NSE,23128.6,23110.3,23110.3,NIFTY,0
23154.25,2024-06-03 09:55:00,NSE,23157.05,23126.55,23127.7,NIFTY,0
23155.9,2024-06-03 09:56:00,NSE,23157.25,23147.1,23153.75,NIFTY,0
