close,datetime,exchange_code,high,low,open,stock_code,volume
21727.75,2024-01-01 09:07:00,NSE,21727.75,21727.75,21727.75,NIFTY,0
21710.4,2024-01-01 09:15:00,NSE,21737.35,21701.8,21732.15,NIFTY,1633195
21695.35,2024-01-01 09:16:00,NSE,21720.0,21695.05,21711.5,NIFTY,1375053
21709.55,2024-01-01 09:17:00,NSE,21711.75,21694.75,21694.75,NIFTY,1077712
21701.6,2024-01-01 09:18:00,NSE,21712.5,21698.4,21709.1,NIFTY,933633
21693.75,2024-01-01 09:19:00,NSE,21708.0,21693.55,21704.35,NIFTY,941690
21687.9,2024-01-01 09:20:00,NSE,21701.05,21686.05,21693.9,NIFTY,1211390
21694.7,2024-01-01 09:21:00,NSE,21695.9,21684.75,21688.05,NIFTY,775909
21693.35,2024-01-01 09:22:00,NSE,21700.4,21692.45,21694.3,NIFTY,599040
21692.55,2024-01-01 09:23:00,NSE,21697.1,21690.75,21694.95,NIFTY,697871
21695.65,2024-01-01 09:24:00,NSE,21698.4,21692.6,21693.75,NIFTY,673281
21697.05,2024-01-01 09:25:00,NSE,21698.45,21693.2,21697.3,NIFTY,768451
21699.65,2024-01-01 09:26:00,NSE,21701.7,21695.55,21696.3,NIFTY,506347
21703.05,2024-01-01 09:27:00,NSE,21704.1,21697.45,21699.8,NIFTY,398849
21699.65,2024-01-01 09:28:00,NSE,21703.55,21696.25,21700.95,NIFTY,471654
21700.8,2024-01-01 09:29:00,NSE,21702.45,21695.25,21698.65,NIFTY,481827
21695.35,2024-01-01 09:30:00,NSE,21700.15,21693.15,21700.15,NIFTY,521044
21687.9,2024-01-01 09:31:00,NSE,21697.65,21684.05,21696.85,NIFTY,391920
21693.55,2024-01-01 09:32:00,NSE,21693.55,21685.6,21688.55,NIFTY,467886
21702.15,2024-01-01 09:33:00,NSE,21703.1,21692.7,21692.7,NIFTY,574160
21703.05,2024-01-01 09:34:00,NSE,21705.8,21700.65,21703.2,NIFTY,533706
21708.15,2024-01-01 09:35:00,NSE,21711.75,21702.2,21702.2,NIFTY,499674
21707.5,2024-01-01 09:36:00,NSE,21711.9,21705.9,21708.85,NIFTY,514764
21706.6,2024-01-01 09:37:00,NSE,21711.85,21703.25,21708.15,NIFTY,745764
21702.3,2024-01-01 09:38:00,NSE,21706.95,21699.25,21706.55,NIFTY,620688
21689.7,2024-01-01 09:39:00,NSE,21701.5,21689.7,21699.4,NIFTY,714658
21692.45,2024-01-01 09:40:00,NSE,21695.05,21685.75,21688.0,NIFTY,468571
21693.35,2024-01-01 09:41:00,NSE,21697.9,21691.85,21692.5,NIFTY,433864
21699.95,2024-01-01 09:42:00,NSE,21702.05,21693.9,21694.1,NIFTY,347001
21701.2,2024-01-01 09:43:00,NSE,21705.3,21699.1,21700.8,NIFTY,583374
21706.05,2024-01-01 09:44:00,NSE,21708.45,21700.5,21701.6,NIFTY,768169
21707.25,2024-01-01 09:45:00,NSE,21710.75,21704.75,21705.4,NIFTY,631653
21714.75,2024-01-01 09:46:00,NSE,21715.2,21703.3,21706.15,NIFTY,555217
21712.0,2024-01-01 09:47:00,NSE,21716.05,21710.6,21714.5,NIFTY,340589
21715.3,2024-01-01 09:48:00,NSE,21716.1,21710.4,21711.85,NIFTY,424861
21720.45,2024-01-01 09:49:00,NSE,21720.7,21714.15,21715.6,NIFTY,549221
21720.1,2024-01-01 09:50:00,NSE,21721.85,21717.65,21719.35,NIFTY,625339
21722.15,2024-01-01 09:51:00,NSE,21723.45,21719.35,21719.35,NIFTY,461068
21725.7,2024-01-01 09:52:00,NSE,21727.15,21720.75,21721.85,NIFTY,602978
21732.75,2024-01-01 09:53:00,NSE,21732.8,21725.3,21726.6,NIFTY,559473
21731.45,2024-01-01 09:54:00,NSE,21737.65,21728.1,21733.65,NIFTY,752910
21721.7,2024-01-01 09:55:00,NSE,21732.85,21721.7,21731.95,NIFTY,713127
21726.05,2024-01-01 09:56:00,NSE,21729.45,21720.1,21720.1,NIFTY,399737
21728.75,2024-01-01 09:57:00,NSE,21730.85,21724.6,21726.25,NIFTY,430664
21726.65,2024-01-01 09:58:00,NSE,21730.75,21726.65,21729.15,NIFTY,352532
21726.3,2024-01-01 09:59:00,NSE,21730.45,21725.5,21727.7,NIFTY,425491
21724.45,2024-01-01 10:00:00,NSE,21731.25,21721.5,21726.6,NIFTY,0
21730.8,2024-01-01 10:01:00,NSE,21732.2,21723.5,21724.0,NIFTY,0
21729.7,2024-01-01 10:02:00,NSE,21732.25,21727.85,21730.6,NIFTY,0
21725.9,2024-01-01 10:03:00,NSE,21730.5,21725.35,21729.0,NIFTY,0
21723.0,2024-01-01 10:04:00,NSE,21726.85,21721.65,21725.75,NIFTY,0
21722.7,2024-01-01 10:05:00,NSE,21727.1,21721.7,21723.5,NIFTY,0
21717.35,2024-01-01 10:06:00,NSE,21722.8,21716.6,21722.05,NIFTY,0
21714.85,2024-01-01 10:07:00,NSE,21717.95,21709.05,21716.75,NIFTY,0
21720.0,2024-01-01 10:08:00,NSE,21720.0,21713.0,21715.1,NIFTY,0
21714.55,2024-01-01 10:09:00,NSE,21720.25,21713.0,21720.25,NIFTY,0
21711.7,2024-01-01 10:10:00,NSE,21714.65,21711.0,21714.65,NIFTY,0
21705.1,2024-01-01 10:11:00,NSE,21712.3,21703.8,21711.15,NIFTY,0
21704.75,2024-01-01 10:12:00,NSE,21707.05,21702.85,21704.85,NIFTY,0
21706.8,2024-01-01 10:13:00,NSE,21709.75,21703.8,21704.8,NIFTY,0
21709.65,2024-01-01 10:14:00,NSE,21712.6,21707.05,21707.9,NIFTY,0
21712.75,2024-01-01 10:15:00,NSE,21713.95,21708.2,21709.6,NIFTY,0
21708.45,2024-01-01 10:16:00,NSE,21713.8,21706.95,21712.85,NIFTY,0
