close,datetime,exchange_code,high,low,open,stock_code,volume
22567.85,2024-05-02 09:09:00,NSE,22567.85,22567.85,22567.85,NIFTY,0
22567.85,2024-05-02 09:10:00,NSE,22567.85,22567.85,22567.85,NIFTY,0
22567.85,2024-05-02 09:11:00,NSE,22567.85,22567.85,22567.85,NIFTY,0
22567.85,2024-05-02 09:12:00,NSE,22567.85,22567.85,22567.85,NIFTY,0
22567.85,2024-05-02 09:13:00,NSE,22567.85,22567.85,22567.85,NIFTY,0
22567.85,2024-05-02 09:14:00,NSE,22567.85,22567.85,22567.85,NIFTY,0
22648.8,2024-05-02 09:15:00,NSE,22657.4,22580.6,22582.5,NIFTY,0
22655.4,2024-05-02 09:16:00,NSE,22658.3,22642.65,22653.65,NIFTY,0
22650.25,2024-05-02 09:17:00,NSE,22657.05,22645.0,22653.45,NIFTY,0
22650.6,2024-05-02 09:18:00,NSE,22659.7,22645.55,22649.35,NIFTY,0
22649.05,2024-05-02 09:19:00,NSE,22652.2,22644.5,22650.35,NIFTY,0
22637.7,2024-05-02 09:20:00,NSE,22650.05,22632.0,22650.05,NIFTY,0
22630.4,2024-05-02 09:21:00,NSE,22641.05,22626.35,22637.15,NIFTY,0
22638.95,2024-05-02 09:22:00,NSE,22643.45,22626.95,22629.9,NIFTY,0
22638.95,2024-05-02 09:23:00,NSE,22642.6,22629.95,22637.75,NIFTY,0
22649.55,2024-05-02 09:24:00,NSE,22660.95,22636.55,22638.9,NIFTY,0
22637.55,2024-05-02 09:25:00,NSE,22654.75,22637.55,22648.35,NIFTY,0
22634.1,2024-05-02 09:26:00,NSE,22641.1,22629.1,22637.2,NIFTY,0
22626.1,2024-05-02 09:27:00,NSE,22637.2,22618.8,22633.5,NIFTY,0
22627.65,2024-05-02 09:28:00,NSE,22631.9,22621.9,22624.45,NIFTY,0
22639.95,2024-05-02 09:29:00,NSE,22643.0,22627.25,22627.7,NIFTY,0
22641.85,2024-05-02 09:30:00,NSE,22644.3,22634.25,22640.0,NIFTY,0
22654.75,2024-05-02 09:31:00,NSE,22668.15,22641.75,22641.75,NIFTY,0
22635.7,2024-05-02 09:32:00,NSE,22657.95,22629.1,22657.95,NIFTY,0
22629.85,2024-05-02 09:33:00,NSE,22635.5,22624.85,22632.2,NIFTY,0
22633.5,2024-05-02 09:34:00,NSE,22633.5,22626.9,22629.05,NIFTY,0
22636.4,2024-05-02 09:35:00,NSE,22644.25,22632.85,22632.85,NIFTY,0
22633.8,2024-05-02 09:36:00,NSE,22636.8,22618.45,22634.15,NIFTY,0
22640.95,2024-05-02 09:37:00,NSE,22648.35,22634.25,22636.75,NIFTY,0
22638.75,2024-05-02 09:38:00,NSE,22642.3,22630.55,22642.3,NIFTY,0
22632.5,2024-05-02 09:39:00,NSE,22639.8,22629.55,22639.55,NIFTY,0
22637.1,2024-05-02 09:40:00,NSE,22641.05,22631.5,22631.65,NIFTY,0
22645.5,2024-05-02 09:41:00,NSE,22653.35,22635.75,22636.45,NIFTY,0
22645.55,2024-05-02 09:42:00,NSE,22646.1,22639.0,22646.1,NIFTY,0
22646.5,2024-05-02 09:43:00,NSE,22648.85,22643.6,22643.95,NIFTY,0
22657.4,2024-05-02 09:44:00,NSE,22658.05,22644.6,22646.65,NIFTY,0
22664.7,2024-05-02 09:45:00,NSE,22668.6,22650.25,22655.8,NIFTY,0
22664.5,2024-05-02 09:46:00,NSE,22673.0,22661.35,22664.05,NIFTY,0
22659.05,2024-05-02 09:47:00,NSE,22664.5,22655.95,22664.3,NIFTY,0
22646.65,2024-05-02 09:48:00,NSE,22659.05,22640.3,22658.0,NIFTY,0
22640.4,2024-05-02 09:49:00,NSE,22652.3,22640.4,22645.5,NIFTY,0
22631.85,2024-05-02 09:50:00,NSE,22645.9,22626.3,22641.25,NIFTY,0
22623.5,2024-05-02 09:51:00,NSE,22637.6,22617.7,22631.85,NIFTY,0
22632.5,2024-05-02 09:52:00,NSE,22634.65,22621.8,22623.15,NIFTY,0
22635.65,2024-05-02 09:53:00,NSE,22638.8,22629.35,22630.85,NIFTY,0
22639.0,2024-05-02 09:54:00,NSE,22639.0,22626.7,22635.4,NIFTY,0
22636.15,2024-05-02 09:55:00,NSE,22638.65,22630.2,22636.55,NIFTY,0
22643.1,2024-05-02 09:56:00,NSE,22644.55,22625.15,22634.3,NIFTY,0
22641.65,2024-05-02 09:57:00,NSE,22652.35,22640.5,22645.25,NIFTY,0
22642.45,2024-05-02 09:58:00,NSE,22647.3,22638.3,22640.6,NIFTY,0
22644.0,2024-05-02 09:59:00,NSE,22644.85,22634.25,22640.55,NIFTY,0
22642.1,2024-05-02 10:00:00,NSE,22645.45,22640.85,22643.65,NIFTY,0
22651.0,2024-05-02 10:01:00,NSE,22651.0,22639.55,22642.65,NIFTY,0
22645.6,2024-05-02 10:02:00,NSE,22651.7,22645.0,22650.95,NIFTY,0
22649.85,2024-05-02 10:03:00,NSE,22650.65,22644.15,22646.2,NIFTY,0
22658.35,2024-05-02 10:04:00,NSE,22659.35,22649.15,22650.15,NIFTY,0
