close,datetime,exchange_code,high,low,open,stock_code,volume
13062.2,2020-12-01 09:07:00,NSE,13062.2,13062.2,13062.2,NIFTY,0
12991.7,2020-12-01 09:15:00,NSE,13064.2,12977.7,13064.2,NIFTY,0
12980.0,2020-12-01 09:16:00,NSE,13003.75,12980.0,12991.65,NIFTY,0
12992.15,2020-12-01 09:17:00,NSE,12992.7,12980.2,12980.2,NIFTY,0
12974.2,2020-12-01 09:18:00,NSE,12996.9,12972.65,12992.35,NIFTY,0
12986.65,2020-12-01 09:19:00,NSE,12992.25,12975.8,12975.8,NIFTY,0
12965.95,2020-12-01 09:20:00,NSE,12991.55,12962.8,12981.25,NIFTY,0
12973.55,2020-12-01 09:21:00,NSE,12976.85,12966.55,12966.55,NIFTY,0
12980.35,2020-12-01 09:22:00,NSE,12982.75,12974.45,12974.45,NIFTY,0
12987.45,2020-12-01 09:23:00,NSE,12991.1,12979.7,12979.7,NIFTY,0
12993.85,2020-12-01 09:24:00,NSE,12997.3,12984.6,12986.95,NIFTY,0
13000.45,2020-12-01 09:25:00,NSE,13001.65,12990.75,12994.0,NIFTY,0
13000.5,2020-12-01 09:26:00,NSE,13003.6,12997.05,12999.95,NIFTY,0
13009.15,2020-12-01 09:27:00,NSE,13009.2,13000.45,13001.15,NIFTY,0
13008.5,2020-12-01 09:28:00,NSE,13010.15,13000.4,13009.6,NIFTY,0
13006.65,2020-12-01 09:29:00,NSE,13012.5,13006.55,13008.2,NIFTY,0
13022.35,2020-12-01 09:30:00,NSE,13022.4,13006.05,13006.05,NIFTY,0
13014.35,2020-12-01 09:31:00,NSE,13022.4,13014.35,13020.7,NIFTY,0
13014.35,2020-12-01 09:32:00,NSE,13018.0,13011.85,13013.75,NIFTY,0
13012.45,2020-12-01 09:33:00,NSE,13016.95,13011.4,13013.4,NIFTY,0
13016.05,2020-12-01 09:34:00,NSE,13016.95,13009.95,13011.15,NIFTY,0
13004.65,2020-12-01 09:35:00,NSE,13015.9,13002.65,13015.4,NIFTY,0
13002.5,2020-12-01 09:36:00,NSE,13007.15,13000.45,13005.5,NIFTY,0
13003.15,2020-12-01 09:37:00,NSE,13005.25,12999.15,13002.0,NIFTY,0
13010.1,2020-12-01 09:38:00,NSE,13010.85,13003.4,13003.4,NIFTY,0
13017.9,2020-12-01 09:39:00,NSE,13017.9,13009.45,13009.65,NIFTY,0
13016.1,2020-12-01 09:40:00,NSE,13017.65,13013.35,13017.55,NIFTY,0
13012.4,2020-12-01 09:41:00,NSE,13016.5,13012.05,13016.5,NIFTY,0
13016.3,2020-12-01 09:42:00,NSE,13016.45,13008.9,13012.0,NIFTY,0
13019.3,2020-12-01 09:43:00,NSE,13022.9,13016.6,13017.15,NIFTY,0
13022.15,2020-12-01 09:44:00,NSE,13024.45,13018.5,13018.5,NIFTY,0
13021.3,2020-12-01 09:45:00,NSE,13023.7,13018.7,13020.55,NIFTY,0
13020.8,2020-12-01 09:46:00,NSE,13022.35,13019.15,13022.3,NIFTY,0
13010.5,2020-12-01 09:47:00,NSE,13021.85,13010.3,13019.7,NIFTY,0
13012.15,2020-12-01 09:48:00,NSE,13014.45,13006.1,13009.7,NIFTY,0
13007.15,2020-12-01 09:49:00,NSE,13011.6,13002.85,13010.75,NIFTY,0
13010.6,2020-12-01 09:50:00,NSE,13011.0,13004.2,13007.5,NIFTY,0
13014.2,2020-12-01 09:51:00,NSE,13014.2,13009.95,13010.5,NIFTY,0
13027.65,2020-12-01 09:52:00,NSE,13027.65,13013.7,13013.7,NIFTY,0
13025.0,2020-12-01 09:53:00,NSE,13032.35,13025.0,13027.6,NIFTY,0
13030.05,2020-12-01 09:54:00,NSE,13030.05,13025.3,13025.3,NIFTY,0
13023.2,2020-12-01 09:55:00,NSE,13032.5,13022.7,13030.1,NIFTY,0
13024.4,2020-12-01 09:56:00,NSE,13026.55,13021.7,13022.1,NIFTY,0
13027.45,2020-12-01 09:57:00,NSE,13028.85,13023.85,13023.85,NIFTY,0
13026.3,2020-12-01 09:58:00,NSE,13031.9,13026.3,13027.35,NIFTY,0
13025.65,2020-12-01 09:59:00,NSE,13027.8,13023.45,13025.9,NIFTY,0
13027.35,2020-12-01 10:00:00,NSE,13030.7,13025.7,13025.7,NIFTY,0
13025.15,2020-12-01 10:01:00,NSE,13029.0,13024.05,13027.15,NIFTY,0
13016.4,2020-12-01 10:02:00,NSE,13025.65,13015.9,13024.75,NIFTY,0
13018.0,2020-12-01 10:03:00,NSE,13019.8,13017.3,13017.3,NIFTY,0
13025.75,2020-12-01 10:04:00,NSE,13025.85,13017.5,13018.65,NIFTY,0
13015.85,2020-12-01 10:05:00,NSE,13027.15,13015.35,13025.45,NIFTY,0
13019.65,2020-12-01 10:06:00,NSE,13021.75,13014.55,13015.05,NIFTY,0
