close,datetime,exchange_code,high,low,open,stock_code,volume
12202.15,2020-01-01 09:07:00,NSE,12202.15,12202.15,12202.15,NIFTY,0
12215.45,2020-01-01 09:15:00,NSE,12216.25,12201.55,12201.55,NIFTY,0
12206.5,2020-01-01 09:16:00,NSE,12216.45,12205.7,12214.55,NIFTY,0
12203.55,2020-01-01 09:17:00,NSE,12207.4,12202.7,12205.85,NIFTY,0
12208.35,2020-01-01 09:18:00,NSE,12208.4,12201.2,12202.15,NIFTY,0
12211.3,2020-01-01 09:19:00,NSE,12213.2,12207.7,12208.5,NIFTY,0
12211.35,2020-01-01 09:20:00,NSE,12212.75,12210.0,12211.85,NIFTY,0
12210.05,2020-01-01 09:21:00,NSE,12212.0,12208.8,12211.7,NIFTY,0
12213.1,2020-01-01 09:22:00,NSE,12213.7,12209.85,12210.65,NIFTY,0
12218.2,2020-01-01 09:23:00,NSE,12218.2,12212.6,12213.75,NIFTY,0
12215.15,2020-01-01 09:24:00,NSE,12218.8,12214.35,12218.6,NIFTY,0
12213.8,2020-01-01 09:25:00,NSE,12215.7,12211.35,12215.35,NIFTY,0
12216.55,2020-01-01 09:26:00,NSE,12217.9,12213.65,12213.65,NIFTY,0
12217.55,2020-01-01 09:27:00,NSE,12218.25,12216.35,12217.45,NIFTY,0
12216.9,2020-01-01 09:28:00,NSE,12217.8,12215.85,12216.8,NIFTY,0
12221.65,2020-01-01 09:29:00,NSE,12222.2,12216.8,12216.8,NIFTY,0
12219.4,2020-01-01 09:30:00,NSE,12221.9,12218.6,12221.35,NIFTY,0
12218.9,2020-01-01 09:31:00,NSE,12220.7,12218.25,12220.1,NIFTY,0
12220.7,2020-01-01 09:32:00,NSE,12221.1,12218.75,12219.1,NIFTY,0
12218.65,2020-01-01 09:33:00,NSE,12220.9,12217.65,12220.45,NIFTY,0
12213.55,2020-01-01 09:34:00,NSE,12218.1,12212.8,12217.9,NIFTY,0
12210.45,2020-01-01 09:35:00,NSE,12213.85,12210.4,12213.45,NIFTY,0
12208.85,2020-01-01 09:36:00,NSE,12210.4,12205.5,12210.4,NIFTY,0
12207.55,2020-01-01 09:37:00,NSE,12210.0,12205.9,12210.0,NIFTY,0
12208.85,2020-01-01 09:38:00,NSE,12209.35,12207.1,12208.2,NIFTY,0
12208.2,2020-01-01 09:39:00,NSE,12209.0,12206.4,12208.95,NIFTY,0
12208.3,2020-01-01 09:40:00,NSE,12208.75,12207.4,12208.0,NIFTY,0
12201.75,2020-01-01 09:41:00,NSE,12207.9,12196.85,12207.9,NIFTY,0
12201.05,2020-01-01 09:42:00,NSE,12202.75,12200.8,12201.2,NIFTY,0
12202.55,2020-01-01 09:43:00,NSE,12202.85,12200.3,12201.75,NIFTY,0
12203.15,2020-01-01 09:44:00,NSE,12203.8,12202.0,12202.6,NIFTY,0
12198.35,2020-01-01 09:45:00,NSE,12204.2,12198.35,12203.0,NIFTY,0
12193.05,2020-01-01 09:46:00,NSE,12198.8,12192.0,12198.8,NIFTY,0
12193.8,2020-01-01 09:47:00,NSE,12194.0,12191.4,12193.15,NIFTY,0
12197.3,2020-01-01 09:48:00,NSE,12197.5,12192.1,12193.65,NIFTY,0
12195.35,2020-01-01 09:49:00,NSE,12199.15,12195.35,12198.1,NIFTY,0
12195.05,2020-01-01 09:50:00,NSE,12195.2,12192.5,12195.2,NIFTY,0
12197.3,2020-01-01 09:51:00,NSE,12198.4,12194.9,12195.3,NIFTY,0
12203.9,2020-01-01 09:52:00,NSE,12204.7,12197.7,12197.7,NIFTY,0
12203.8,2020-01-01 09:53:00,NSE,12205.0,12203.45,12204.2,NIFTY,0
12199.55,2020-01-01 09:54:00,NSE,12204.45,12199.45,12203.95,NIFTY,0
12199.0,2020-01-01 09:55:00,NSE,12200.45,12198.1,12200.05,NIFTY,0
12199.95,2020-01-01 09:56:00,NSE,12203.2,12198.6,12198.6,NIFTY,0
12198.55,2020-01-01 09:57:00,NSE,12200.8,12198.15,12199.7,NIFTY,0
12198.65,2020-01-01 09:58:00,NSE,12199.8,12197.75,12199.35,NIFTY,0
12200.5,2020-01-01 09:59:00,NSE,12201.2,12198.45,12198.8,NIFTY,0
12199.15,2020-01-01 10:00:00,NSE,12201.2,12198.05,12200.65,NIFTY,0
12197.0,2020-01-01 10:01:00,NSE,12200.35,12197.0,12199.3,NIFTY,0
12195.7,2020-01-01 10:02:00,NSE,12197.3,12195.15,12197.05,NIFTY,0
12194.35,2020-01-01 10:03:00,NSE,12196.05,12193.65,12194.95,NIFTY,0
12195.4,2020-01-01 10:04:00,NSE,12195.4,12192.7,12194.15,NIFTY,0
12193.35,2020-01-01 10:05:00,NSE,12195.9,12193.05,12195.3,NIFTY,0
12193.45,2020-01-01 10:06:00,NSE,12195.2,12193.25,12194.05,NIFTY,0
12194.9,2020-01-01 10:07:00,NSE,12195.4,12193.2,12193.6,NIFTY,0
12191.9,2020-01-01 10:08:00,NSE,12194.85,12190.75,12194.85,NIFTY,0
12186.7,2020-01-01 10:09:00,NSE,12192.7,12184.7,12192.4,NIFTY,0
12188.3,2020-01-01 10:10:00,NSE,12188.55,12184.55,12187.0,NIFTY,0
